class_id,class_name,intro_session,0:house finch,1:robin,2:triceratops,3:green mamba,4:harvestman,5:toucan,6:goose,7:jellyfish,8:nematode,9:king crab,10:dugong,11:Walker hound,12:Ibizan hound,13:Saluki,14:golden retriever,15:Gordon setter,16:komondor,17:boxer,18:Tibetan mastiff,19:French bulldog,20:malamute,21:dalmatian,22:Newfoundland,23:miniature poodle,24:white wolf,25:African hunting dog,26:Arctic fox,27:lion,28:meerkat,29:ladybug,30:rhinoceros beetle,31:ant,32:black-footed ferret,33:three-toed sloth,34:rock beauty,35:aircraft carrier,36:ashcan,37:barrel,38:beer bottle,39:bookshop,40:cannon,41:carousel,42:carton,43:catamaran,44:chime,45:clog,46:cocktail shaker,47:combination lock,48:crate,49:cuirass,50:dishrag,51:dome,52:electric guitar,53:file,54:fire screen,55:frying pan,56:garbage truck,57:hair slide,58:holster,59:horizontal bar,60:hourglass,61:iPod,62:lipstick,63:miniskirt,64:missile,65:mixing bowl,66:oboe,67:organ,68:parallel bars,69:pencil box,70:photocopier,71:poncho,72:prayer rug,73:reel,74:school bus,75:scoreboard,76:slot,77:snorkel,78:solar dish,79:spider web,80:stage,81:tank,82:theater curtain,83:tile roof,84:tobacco shop,85:unicycle,86:upright,87:vase,88:wok,89:worm fence,90:yawl,91:street sign,92:consomme,93:trifle,94:hotdog,95:orange,96:cliff,97:coral reef,98:bolete,99:ear
26,Arctic fox,0,0.719101,0.745746,0.739848,0.766797,0.718154,0.753231,0.784802,0.751526,0.689007,0.714890,0.779874,0.780391,0.821722,0.812521,0.823047,0.780139,0.822967,0.780665,0.823882,0.774043,0.885471,0.818848,0.821959,0.800983,0.966371,0.868892,1.000000,0.831239,0.863222,0.719601,0.706171,0.722669,0.862873,0.819729,0.710883,0.556253,0.707996,0.688162,0.648201,0.608247,0.670832,0.670217,0.648495,0.620020,0.702705,0.679552,0.646031,0.652794,0.690521,0.671783,0.589026,0.645341,0.635466,0.633408,0.663350,0.670501,0.623989,0.661384,0.638160,0.646517,0.636807,0.574315,0.609435,0.634133,0.624764,0.643281,0.550463,0.588475,0.633241,0.600138,0.541435,0.674715,0.620170,0.675163,0.581714,0.586526,0.566867,0.682831,0.618823,0.714541,0.587248,0.585016,0.545625,0.619130,0.570607,0.637883,0.598315,0.641378,0.641088,0.697230,0.569513,0.630078,0.618520,0.598974,0.620291,0.672203,0.715713,0.678413,0.687485,0.672974
27,lion,0,0.706012,0.691941,0.771730,0.781030,0.719067,0.787396,0.773812,0.755397,0.675734,0.701644,0.798186,0.755623,0.786468,0.774967,0.784143,0.744275,0.769339,0.777966,0.768447,0.744103,0.782165,0.763317,0.773231,0.749679,0.850612,0.850802,0.831239,1.000000,0.853814,0.689392,0.691483,0.714392,0.762661,0.828162,0.725725,0.610215,0.711701,0.701264,0.662518,0.616775,0.692279,0.706309,0.650785,0.649279,0.709995,0.677599,0.653308,0.676783,0.695297,0.687438,0.560210,0.682579,0.634609,0.628992,0.667498,0.662168,0.660220,0.644803,0.654111,0.686694,0.651227,0.545087,0.608541,0.620579,0.661245,0.621562,0.562058,0.633680,0.639352,0.584733,0.551977,0.671286,0.661300,0.679298,0.646727,0.643103,0.577975,0.703018,0.631162,0.719569,0.631911,0.647449,0.578465,0.643747,0.605976,0.649909,0.577112,0.604678,0.639845,0.694532,0.563266,0.668226,0.609600,0.578724,0.585017,0.676300,0.706260,0.704487,0.641406,0.680606
28,meerkat,0,0.740052,0.738881,0.767076,0.810289,0.741481,0.804077,0.818554,0.767036,0.707595,0.722890,0.780521,0.775791,0.792480,0.794661,0.798784,0.764957,0.796571,0.786146,0.765926,0.783471,0.795429,0.792441,0.776903,0.792842,0.828523,0.849073,0.863222,0.853814,1.000000,0.744355,0.749303,0.764042,0.882734,0.911757,0.714311,0.545408,0.747352,0.715817,0.685349,0.632797,0.686819,0.707253,0.666911,0.632642,0.725327,0.710976,0.672030,0.673769,0.715001,0.690648,0.603877,0.678009,0.638840,0.660973,0.674979,0.688994,0.659365,0.666495,0.654027,0.693524,0.665695,0.582934,0.619743,0.647493,0.630990,0.657918,0.580490,0.628679,0.673530,0.636345,0.552809,0.695267,0.642507,0.674314,0.620939,0.625289,0.603360,0.693075,0.647337,0.743460,0.625050,0.587983,0.591317,0.659550,0.588303,0.689818,0.599706,0.650407,0.669087,0.689634,0.558411,0.654696,0.630463,0.612492,0.632611,0.700169,0.713061,0.684143,0.690367,0.698201
29,ladybug,0,0.786183,0.813408,0.718510,0.773116,0.847090,0.758161,0.755871,0.786323,0.750726,0.743097,0.701658,0.700538,0.706239,0.690787,0.699625,0.702194,0.697521,0.697204,0.674603,0.705341,0.676937,0.734089,0.693602,0.684018,0.694706,0.730206,0.719601,0.689392,0.744355,1.000000,0.878081,0.899226,0.698029,0.750366,0.744825,0.575049,0.717919,0.720764,0.662856,0.622940,0.677098,0.680110,0.650724,0.624640,0.735474,0.693963,0.666719,0.686286,0.708954,0.679278,0.605901,0.696728,0.618673,0.642137,0.679699,0.678883,0.620538,0.702954,0.635360,0.629682,0.664273,0.565938,0.619007,0.617895,0.612481,0.675279,0.565354,0.628172,0.606733,0.623213,0.537945,0.680052,0.649360,0.669694,0.615290,0.582550,0.553139,0.666842,0.651398,0.825639,0.597390,0.586137,0.567921,0.698882,0.611008,0.631540,0.613184,0.681336,0.648039,0.704119,0.580070,0.659733,0.628208,0.623718,0.594239,0.756332,0.671899,0.710790,0.765802,0.746407
30,rhinoceros beetle,0,0.713710,0.744792,0.814390,0.801795,0.871672,0.805260,0.759846,0.787429,0.783721,0.801084,0.745457,0.696367,0.710597,0.691586,0.674094,0.702263,0.709167,0.702161,0.696205,0.708684,0.677780,0.722516,0.707407,0.669444,0.688609,0.774366,0.706171,0.691483,0.749303,0.878081,1.000000,0.910071,0.733879,0.795356,0.761518,0.584654,0.722462,0.725014,0.668118,0.593187,0.700398,0.664975,0.663396,0.601602,0.734729,0.694908,0.667185,0.683020,0.718239,0.725353,0.574626,0.665929,0.630443,0.651537,0.678830,0.683657,0.645735,0.681024,0.685199,0.634345,0.649693,0.560890,0.577095,0.596077,0.631989,0.634950,0.545628,0.615006,0.626511,0.583657,0.542981,0.664274,0.646940,0.687439,0.607227,0.598450,0.555304,0.664037,0.650809,0.762544,0.572554,0.640471,0.533048,0.667660,0.601116,0.634293,0.607078,0.626687,0.657563,0.694702,0.548677,0.634557,0.636289,0.590141,0.611910,0.709369,0.653327,0.691063,0.784468,0.724178
31,ant,0,0.759477,0.771786,0.753144,0.809888,0.923890,0.771892,0.774068,0.796592,0.820580,0.780963,0.714763,0.692808,0.718865,0.697711,0.679153,0.675957,0.690079,0.688678,0.664413,0.676871,0.675614,0.697978,0.680248,0.664189,0.703414,0.773002,0.722669,0.714392,0.764042,0.899226,0.910071,1.000000,0.726789,0.789199,0.737093,0.604299,0.737287,0.738431,0.662090,0.601890,0.700203,0.668276,0.673505,0.632639,0.747353,0.687621,0.682409,0.709938,0.735382,0.686634,0.608657,0.698898,0.616428,0.656528,0.687499,0.691438,0.664277,0.690876,0.669206,0.654424,0.681032,0.570316,0.592435,0.608753,0.666132,0.658846,0.568126,0.632466,0.640087,0.591664,0.563743,0.675642,0.665211,0.687671,0.619267,0.609618,0.563205,0.667335,0.685440,0.831181,0.583236,0.635856,0.553317,0.722350,0.619519,0.627927,0.596924,0.645269,0.670326,0.725475,0.565582,0.656328,0.637673,0.611880,0.605142,0.757033,0.678109,0.735128,0.787953,0.751043
32,black-footed ferret,0,0.676049,0.679121,0.712576,0.793065,0.693944,0.752383,0.759027,0.739004,0.719166,0.710739,0.759291,0.811914,0.822923,0.821782,0.835101,0.811090,0.820616,0.814101,0.808121,0.821144,0.848335,0.835209,0.821787,0.841686,0.816184,0.791851,0.862873,0.762661,0.882734,0.698029,0.733879,0.726789,1.000000,0.828954,0.696036,0.513835,0.719804,0.694701,0.674224,0.600965,0.645594,0.681504,0.676367,0.593971,0.694294,0.706057,0.680615,0.665453,0.699094,0.678050,0.626496,0.609076,0.637815,0.666772,0.678624,0.693874,0.625305,0.683285,0.664273,0.668032,0.643264,0.605264,0.645378,0.664660,0.569734,0.661253,0.562062,0.579420,0.656243,0.637689,0.546499,0.691959,0.608252,0.698047,0.574561,0.599022,0.605173,0.654509,0.609528,0.687212,0.603016,0.563680,0.564143,0.593652,0.577349,0.666901,0.612018,0.647252,0.669497,0.663080,0.536980,0.610862,0.619379,0.637812,0.646791,0.659414,0.661715,0.618873,0.656831,0.681366
33,three-toed sloth,0,0.736493,0.725997,0.787183,0.827625,0.775442,0.860782,0.785447,0.788859,0.742340,0.752403,0.806878,0.753575,0.765666,0.761711,0.781831,0.755699,0.800618,0.768281,0.764510,0.770173,0.775212,0.766647,0.781376,0.780849,0.804640,0.834891,0.819729,0.828162,0.911757,0.750366,0.795356,0.789199,0.828954,1.000000,0.752795,0.581412,0.755484,0.735357,0.684900,0.632303,0.680162,0.699807,0.676488,0.660775,0.748563,0.708837,0.673063,0.682822,0.728906,0.684258,0.605799,0.687251,0.643980,0.667127,0.686120,0.700282,0.684122,0.671581,0.662901,0.717670,0.667621,0.562285,0.601536,0.639368,0.639481,0.641645,0.586151,0.637367,0.677614,0.631486,0.567631,0.708650,0.660187,0.682978,0.619902,0.636267,0.593069,0.734530,0.658327,0.770971,0.624289,0.573820,0.565291,0.670623,0.608710,0.692327,0.608560,0.633024,0.689296,0.705020,0.575191,0.670871,0.664387,0.607837,0.617921,0.731140,0.723956,0.734329,0.730787,0.715984
34,rock beauty,0,0.684603,0.696561,0.725111,0.785340,0.724514,0.815824,0.722386,0.844597,0.766492,0.769982,0.855527,0.677138,0.692925,0.669703,0.678813,0.672113,0.677586,0.675071,0.678419,0.668106,0.660793,0.685691,0.676639,0.658319,0.681830,0.720166,0.710883,0.725725,0.714311,0.744825,0.761518,0.737093,0.696036,0.752795,1.000000,0.619042,0.674826,0.690131,0.618297,0.572289,0.652193,0.640907,0.650923,0.711735,0.707339,0.659352,0.667494,0.668910,0.677035,0.663560,0.586747,0.647873,0.601776,0.631666,0.682637,0.676412,0.609609,0.680803,0.628281,0.621742,0.650609,0.521860,0.590450,0.594344,0.604323,0.617017,0.549068,0.595319,0.596279,0.588710,0.548576,0.646116,0.638829,0.728693,0.570165,0.566835,0.567868,0.788265,0.637711,0.667607,0.559398,0.556354,0.522051,0.658093,0.601260,0.596729,0.573652,0.634495,0.637881,0.633981,0.635379,0.610004,0.633866,0.600427,0.566211,0.711706,0.681085,0.866190,0.707467,0.680318
35,aircraft carrier,0,0.552875,0.536850,0.610805,0.589448,0.576920,0.614658,0.616386,0.653712,0.579591,0.634741,0.638169,0.570474,0.580680,0.578403,0.574706,0.569984,0.567666,0.580982,0.568130,0.566007,0.566844,0.574414,0.584134,0.556723,0.567185,0.578962,0.556253,0.610215,0.545408,0.575049,0.584654,0.604299,0.513835,0.581412,0.619042,1.000000,0.636992,0.671903,0.592334,0.574306,0.782415,0.619158,0.594163,0.750680,0.657645,0.581136,0.604455,0.629418,0.662172,0.640265,0.473745,0.695238,0.592180,0.591468,0.592981,0.596088,0.662830,0.555975,0.623343,0.604064,0.594594,0.494232,0.487404,0.533000,0.786466,0.586871,0.528504,0.629561,0.571047,0.464148,0.552921,0.572792,0.559269,0.617311,0.609000,0.640615,0.563848,0.627404,0.646586,0.606707,0.573596,0.757396,0.551075,0.614720,0.596369,0.592487,0.537702,0.504388,0.571923,0.669591,0.684778,0.653091,0.525756,0.512919,0.522427,0.588849,0.653327,0.648500,0.529431,0.577113
36,ashcan,0,0.660895,0.671778,0.742257,0.715051,0.702115,0.705379,0.749913,0.756009,0.717948,0.736402,0.713122,0.725297,0.737409,0.730241,0.738825,0.718129,0.761024,0.743415,0.700571,0.743342,0.732677,0.749977,0.723923,0.730868,0.706272,0.697637,0.707996,0.711701,0.747352,0.717919,0.722462,0.737287,0.719804,0.755484,0.674826,0.636992,1.000000,0.882507,0.800399,0.762352,0.806185,0.777221,0.833829,0.700858,0.853112,0.809058,0.826956,0.827767,0.892342,0.781194,0.696088,0.791773,0.713034,0.861608,0.828576,0.809037,0.884263,0.745804,0.766830,0.741743,0.782317,0.685524,0.696310,0.736618,0.720799,0.796436,0.634130,0.759420,0.759895,0.706500,0.723963,0.775491,0.727597,0.769582,0.756667,0.774363,0.731750,0.700267,0.807650,0.794310,0.708621,0.639448,0.712347,0.782011,0.743616,0.768554,0.735304,0.769379,0.810818,0.805626,0.621265,0.824748,0.687370,0.665053,0.706840,0.774574,0.735201,0.702170,0.693843,0.759203
37,barrel,0,0.667851,0.668044,0.752554,0.714729,0.698475,0.712100,0.743311,0.753750,0.732900,0.764837,0.700230,0.720818,0.727484,0.718223,0.718772,0.713353,0.749196,0.721994,0.697252,0.717111,0.707863,0.728203,0.716409,0.699668,0.688792,0.696009,0.688162,0.701264,0.715817,0.720764,0.725014,0.738431,0.694701,0.735357,0.690131,0.671903,0.882507,1.000000,0.869141,0.741356,0.835544,0.776846,0.807639,0.741299,0.883509,0.812864,0.863393,0.829126,0.920562,0.806625,0.707948,0.805192,0.733903,0.822036,0.855930,0.836460,0.794736,0.756015,0.784784,0.719638,0.812879,0.627949,0.681239,0.726344,0.741998,0.819461,0.639574,0.788591,0.719667,0.687188,0.684282,0.762972,0.752122,0.778307,0.718202,0.749349,0.706725,0.693021,0.791566,0.782938,0.707805,0.674437,0.706089,0.830306,0.771706,0.718141,0.739710,0.767425,0.799121,0.836464,0.693232,0.774611,0.733451,0.711179,0.695294,0.784304,0.748723,0.734650,0.736612,0.794855
38,beer bottle,0,0.600001,0.595478,0.704894,0.667333,0.626948,0.657628,0.675502,0.687117,0.652660,0.724349,0.644620,0.683246,0.690013,0.674577,0.700999,0.684244,0.702617,0.705556,0.661053,0.706990,0.690004,0.711615,0.685824,0.692060,0.647853,0.635473,0.648201,0.662518,0.685349,0.662856,0.668118,0.662090,0.674224,0.684900,0.618297,0.592334,0.800399,0.869141,1.000000,0.714096,0.723244,0.722178,0.759603,0.667371,0.786991,0.783592,0.844672,0.762489,0.812854,0.722257,0.663579,0.718135,0.734744,0.741207,0.753283,0.795380,0.699094,0.731211,0.739524,0.672900,0.754893,0.675198,0.691592,0.714721,0.658836,0.772818,0.596356,0.693004,0.673831,0.666285,0.622428,0.731308,0.663498,0.738241,0.653875,0.722968,0.709044,0.653229,0.689249,0.705176,0.712332,0.576213,0.647057,0.694951,0.754507,0.715248,0.670458,0.718310,0.774316,0.718521,0.609506,0.744462,0.719891,0.731507,0.741640,0.741635,0.679710,0.642392,0.674106,0.721857
39,bookshop,0,0.561727,0.566420,0.682207,0.599068,0.567991,0.615931,0.622599,0.665158,0.599102,0.623584,0.596793,0.632524,0.653090,0.642376,0.652632,0.631273,0.650909,0.646734,0.610382,0.658372,0.637474,0.663454,0.639102,0.643724,0.610792,0.595309,0.608247,0.616775,0.632797,0.622940,0.593187,0.601890,0.600965,0.632303,0.572289,0.574306,0.762352,0.741356,0.714096,1.000000,0.700481,0.734518,0.714369,0.631342,0.766885,0.730742,0.687126,0.711226,0.774918,0.679260,0.627384,0.774078,0.667007,0.758793,0.736045,0.685329,0.653310,0.675256,0.649445,0.652786,0.694591,0.648698,0.649307,0.643053,0.648421,0.706371,0.643382,0.744183,0.627853,0.631761,0.653162,0.695213,0.687397,0.641447,0.645127,0.716651,0.670029,0.613715,0.659668,0.681696,0.717164,0.526296,0.718264,0.705765,0.808369,0.667259,0.683398,0.699388,0.690917,0.719063,0.610984,0.796767,0.611322,0.590880,0.609538,0.678951,0.674906,0.637128,0.606838,0.629079
40,cannon,0,0.629794,0.633314,0.769337,0.687162,0.671995,0.682841,0.711111,0.706570,0.681693,0.694887,0.694484,0.672944,0.683451,0.684333,0.673650,0.674637,0.689798,0.684101,0.661960,0.669275,0.677276,0.694235,0.683246,0.656837,0.674005,0.676014,0.670832,0.692279,0.686819,0.677098,0.700398,0.700203,0.645594,0.680162,0.652193,0.782415,0.806185,0.835544,0.723244,0.700481,1.000000,0.757973,0.713048,0.733977,0.832836,0.723716,0.746820,0.774385,0.813699,0.834210,0.610995,0.800727,0.682561,0.736537,0.761683,0.727306,0.752662,0.686450,0.797047,0.690764,0.735966,0.593187,0.583883,0.641836,0.816640,0.689364,0.636425,0.765525,0.687136,0.588865,0.657303,0.696861,0.690009,0.743866,0.696349,0.732202,0.664084,0.664411,0.740449,0.718141,0.668837,0.818766,0.650594,0.750243,0.698452,0.708638,0.706417,0.648157,0.700590,0.823270,0.688483,0.741623,0.621408,0.595726,0.642324,0.689457,0.739788,0.671168,0.660943,0.702530
41,carousel,0,0.622168,0.625861,0.763166,0.672126,0.633895,0.688054,0.706247,0.731674,0.645248,0.705974,0.691457,0.719100,0.736966,0.735279,0.729832,0.714323,0.734005,0.735693,0.695141,0.731224,0.722635,0.744616,0.719765,0.730952,0.683403,0.667007,0.670217,0.706309,0.707253,0.680110,0.664975,0.668276,0.681504,0.699807,0.640907,0.619158,0.777221,0.776846,0.722178,0.734518,0.757973,1.000000,0.688929,0.717686,0.811688,0.781906,0.732737,0.727419,0.765707,0.745069,0.640339,0.783465,0.699932,0.716934,0.762020,0.722579,0.710603,0.734613,0.703350,0.762542,0.714918,0.615910,0.665433,0.686781,0.697354,0.702248,0.680297,0.741875,0.708298,0.649845,0.619197,0.780398,0.706485,0.721647,0.730363,0.744325,0.798077,0.689797,0.688527,0.718529,0.743881,0.612442,0.739975,0.704396,0.731107,0.755757,0.730402,0.697212,0.709647,0.760931,0.656013,0.744972,0.633795,0.651747,0.679803,0.691218,0.713586,0.667534,0.624868,0.711052
42,carton,0,0.582383,0.575787,0.679542,0.676701,0.650664,0.649706,0.648332,0.694610,0.692097,0.680482,0.636554,0.672336,0.693936,0.678440,0.691491,0.663761,0.706177,0.689688,0.677198,0.701715,0.679885,0.696385,0.675774,0.697230,0.638711,0.643121,0.648495,0.650785,0.666911,0.650724,0.663396,0.673505,0.676367,0.676488,0.650923,0.594163,0.833829,0.807639,0.759603,0.714369,0.713048,0.688929,1.000000,0.673397,0.797751,0.814683,0.821895,0.809784,0.900540,0.740041,0.717888,0.706399,0.711075,0.852007,0.821643,0.788121,0.769587,0.801023,0.768824,0.701798,0.762622,0.719508,0.702568,0.732201,0.658818,0.782548,0.582637,0.694735,0.731518,0.776508,0.756772,0.734483,0.724702,0.742235,0.658046,0.686145,0.663279,0.617298,0.765969,0.685020,0.635372,0.606557,0.665494,0.735647,0.731248,0.687696,0.719652,0.783226,0.794998,0.721273,0.597682,0.706420,0.707061,0.677828,0.641219,0.736421,0.679688,0.656126,0.633889,0.700175
43,catamaran,0,0.603562,0.598837,0.644304,0.627097,0.624405,0.664811,0.689099,0.698018,0.630654,0.713877,0.719590,0.666408,0.695975,0.692339,0.665389,0.673673,0.660784,0.659883,0.640163,0.655366,0.663882,0.667031,0.667160,0.647740,0.623760,0.635531,0.620020,0.649279,0.632642,0.624640,0.601602,0.632639,0.593971,0.660775,0.711735,0.750680,0.700858,0.741299,0.667371,0.631342,0.733977,0.717686,0.673397,1.000000,0.738329,0.700895,0.700717,0.684391,0.735804,0.658801,0.597770,0.712839,0.658666,0.676239,0.711303,0.668340,0.695038,0.657736,0.665177,0.698612,0.666916,0.547830,0.582518,0.629978,0.667285,0.655632,0.626418,0.692440,0.650332,0.589654,0.614780,0.704934,0.639784,0.742379,0.640211,0.662802,0.667653,0.787248,0.711962,0.680061,0.650599,0.641607,0.593425,0.693717,0.639929,0.702697,0.656003,0.648334,0.625283,0.701232,0.883770,0.660171,0.601750,0.590654,0.571063,0.641179,0.764992,0.742358,0.573477,0.655629
44,chime,0,0.705350,0.698219,0.769626,0.730478,0.718856,0.729262,0.740320,0.781892,0.773685,0.728693,0.703213,0.720620,0.740448,0.725841,0.727989,0.711647,0.748572,0.727475,0.699453,0.724445,0.719080,0.732848,0.714488,0.716809,0.706534,0.698190,0.702705,0.709995,0.725327,0.735474,0.734729,0.747353,0.694294,0.748563,0.707339,0.657645,0.853112,0.883509,0.786991,0.766885,0.832836,0.811688,0.797751,0.738329,1.000000,0.848715,0.877341,0.872345,0.883065,0.852588,0.763990,0.841874,0.800103,0.837990,0.902028,0.842828,0.735320,0.860322,0.814717,0.769667,0.874532,0.701049,0.706175,0.747842,0.760679,0.838226,0.732649,0.843036,0.767554,0.727438,0.691659,0.807247,0.821440,0.814159,0.702955,0.775864,0.719609,0.692548,0.836044,0.799421,0.735956,0.646693,0.741415,0.827380,0.751357,0.747755,0.802116,0.815389,0.819831,0.831260,0.698077,0.784785,0.732273,0.705301,0.660063,0.773803,0.730839,0.730386,0.702281,0.768726
45,clog,0,0.616314,0.618969,0.718757,0.686401,0.659691,0.678351,0.708882,0.722282,0.688825,0.718061,0.667928,0.712748,0.745593,0.734563,0.733790,0.723137,0.764588,0.735599,0.717984,0.750430,0.723258,0.754170,0.726520,0.745548,0.671668,0.686447,0.679552,0.677599,0.710976,0.693963,0.694908,0.687621,0.706057,0.708837,0.659352,0.581136,0.809058,0.812864,0.783592,0.730742,0.723716,0.781906,0.814683,0.700895,0.848715,1.000000,0.832608,0.799995,0.841152,0.808710,0.784951,0.732716,0.775826,0.807118,0.833649,0.819968,0.691883,0.882853,0.844030,0.743304,0.767752,0.723559,0.763539,0.831892,0.640959,0.831641,0.635855,0.723843,0.746212,0.814033,0.662192,0.833403,0.795053,0.773430,0.673693,0.706488,0.695317,0.689602,0.722518,0.727157,0.704000,0.584603,0.677629,0.748009,0.726270,0.752529,0.761655,0.803360,0.779418,0.742918,0.645614,0.729348,0.718922,0.729889,0.716158,0.748265,0.688467,0.667045,0.658262,0.736221
46,cocktail shaker,0,0.621437,0.610997,0.696937,0.680976,0.654566,0.649860,0.675447,0.714208,0.719212,0.698944,0.652719,0.700217,0.711653,0.700318,0.704649,0.691581,0.725392,0.711183,0.670898,0.720282,0.688369,0.719071,0.688598,0.709042,0.645795,0.639941,0.646031,0.653308,0.672030,0.666719,0.667185,0.682409,0.680615,0.673063,0.667494,0.604455,0.826956,0.863393,0.844672,0.687126,0.746820,0.732737,0.821895,0.700717,0.877341,0.832608,1.000000,0.846666,0.845103,0.814264,0.755376,0.737074,0.751693,0.837197,0.869969,0.853800,0.712351,0.861065,0.824937,0.699000,0.876545,0.707589,0.767150,0.800552,0.674394,0.847587,0.631758,0.730327,0.732237,0.769382,0.679957,0.778557,0.742436,0.800889,0.661161,0.703858,0.710415,0.648559,0.773557,0.708970,0.683179,0.592931,0.683963,0.729528,0.748696,0.701023,0.735888,0.824430,0.816745,0.731014,0.648768,0.697687,0.739625,0.764253,0.694355,0.740880,0.659874,0.661135,0.637354,0.724076
47,combination lock,0,0.618171,0.613279,0.696446,0.697024,0.685726,0.664399,0.685587,0.723806,0.734679,0.680903,0.661423,0.702120,0.703842,0.693055,0.707100,0.685316,0.705442,0.709574,0.671046,0.698538,0.688685,0.710168,0.685309,0.688422,0.661300,0.655449,0.652794,0.676783,0.673769,0.686286,0.683020,0.709938,0.665453,0.682822,0.668910,0.629418,0.827767,0.829126,0.762489,0.711226,0.774385,0.727419,0.809784,0.684391,0.872345,0.799995,0.846666,1.000000,0.853527,0.789947,0.706287,0.753321,0.752820,0.846000,0.841636,0.804848,0.731256,0.815280,0.845046,0.705184,0.834034,0.729374,0.700115,0.739334,0.712559,0.763404,0.621111,0.740906,0.710971,0.703354,0.722654,0.729810,0.742469,0.800788,0.728987,0.725559,0.717236,0.644700,0.797877,0.757828,0.644879,0.627361,0.672142,0.760823,0.735766,0.693529,0.721611,0.722834,0.783193,0.765791,0.617740,0.769327,0.654611,0.654978,0.641913,0.727638,0.685056,0.675630,0.639807,0.728881
48,crate,0,0.665977,0.654547,0.751849,0.713530,0.703336,0.695503,0.721850,0.741758,0.733444,0.744703,0.681809,0.720990,0.729942,0.717270,0.721318,0.707412,0.745426,0.725591,0.691858,0.725240,0.714712,0.733308,0.710415,0.713474,0.691576,0.691562,0.690521,0.695297,0.715001,0.708954,0.718239,0.735382,0.699094,0.728906,0.677035,0.662172,0.892342,0.920562,0.812854,0.774918,0.813699,0.765707,0.900540,0.735804,0.883065,0.841152,0.845103,0.853527,1.000000,0.801486,0.755764,0.789438,0.743327,0.906381,0.893360,0.819243,0.811130,0.795930,0.810090,0.729342,0.814691,0.681908,0.699560,0.734198,0.724221,0.827022,0.639184,0.787984,0.730929,0.754236,0.732695,0.782926,0.776154,0.785264,0.727651,0.768813,0.711316,0.673740,0.814875,0.775425,0.705335,0.651146,0.726966,0.819889,0.778187,0.731159,0.789110,0.800293,0.800655,0.846976,0.690782,0.775951,0.690567,0.715401,0.677908,0.782071,0.718984,0.714559,0.701639,0.766824
49,cuirass,0,0.601621,0.619166,0.790430,0.694397,0.675792,0.654195,0.681473,0.721853,0.698289,0.707049,0.682119,0.687153,0.702425,0.702693,0.688554,0.691042,0.746861,0.709857,0.695948,0.710267,0.701084,0.720769,0.699383,0.692991,0.678855,0.667924,0.671783,0.687438,0.690648,0.679278,0.725353,0.686634,0.678050,0.684258,0.663560,0.640265,0.781194,0.806625,0.722257,0.679260,0.834210,0.745069,0.740041,0.658801,0.852588,0.808710,0.814264,0.789947,0.801486,1.000000,0.693657,0.758119,0.746517,0.776783,0.826837,0.766481,0.671466,0.790364,0.843084,0.709424,0.771006,0.650626,0.664533,0.758529,0.690888,0.740875,0.629806,0.737194,0.724572,0.663617,0.643655,0.777053,0.750626,0.727991,0.642386,0.695049,0.652823,0.643654,0.718077,0.709333,0.667433,0.698297,0.688569,0.731166,0.676553,0.703404,0.699842,0.705940,0.727037,0.756823,0.642895,0.701545,0.663118,0.658951,0.614855,0.685118,0.667512,0.632567,0.627361,0.686505
50,dishrag,0,0.562391,0.554360,0.611001,0.608821,0.588941,0.562246,0.604992,0.668383,0.653694,0.623097,0.559803,0.630738,0.648327,0.633881,0.647207,0.628589,0.687074,0.638302,0.613724,0.649547,0.632090,0.654467,0.634355,0.669591,0.578270,0.564956,0.589026,0.560210,0.603877,0.605901,0.574626,0.608657,0.626496,0.605799,0.586747,0.473745,0.696088,0.707948,0.663579,0.627384,0.610995,0.640339,0.717888,0.597770,0.763990,0.784951,0.755376,0.706287,0.755764,0.693657,1.000000,0.630845,0.670601,0.733949,0.795913,0.750782,0.581965,0.855335,0.732452,0.620553,0.701781,0.595222,0.679393,0.745741,0.510474,0.783894,0.556160,0.610282,0.623389,0.837421,0.591935,0.837047,0.770524,0.681038,0.566459,0.617457,0.589750,0.581564,0.699415,0.677773,0.595774,0.452536,0.604285,0.680388,0.590859,0.618365,0.688310,0.789832,0.710647,0.690442,0.571080,0.588930,0.640903,0.716085,0.598828,0.664166,0.611382,0.617111,0.575078,0.669497
51,dome,0,0.645083,0.642559,0.736478,0.676316,0.663990,0.693236,0.688960,0.738769,0.684996,0.680454,0.668047,0.645044,0.663975,0.651782,0.659204,0.642072,0.657073,0.659380,0.632542,0.655218,0.650350,0.666499,0.645212,0.639573,0.654737,0.651572,0.645341,0.682579,0.678009,0.696728,0.665929,0.698898,0.609076,0.687251,0.647873,0.695238,0.791773,0.805192,0.718135,0.774078,0.800727,0.783465,0.706399,0.712839,0.841874,0.732716,0.737074,0.753321,0.789438,0.758119,0.630845,1.000000,0.683694,0.726295,0.779803,0.717185,0.699666,0.700210,0.690175,0.693043,0.747334,0.589158,0.623245,0.647109,0.781980,0.709664,0.643577,0.871235,0.650280,0.608611,0.649106,0.709660,0.750547,0.665506,0.679399,0.746453,0.653078,0.668542,0.768467,0.750758,0.708458,0.650720,0.769338,0.857527,0.735329,0.681350,0.684734,0.701872,0.696810,0.774491,0.646871,0.820525,0.653560,0.638542,0.633902,0.736754,0.775971,0.743526,0.672505,0.707833
