class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
163,Cerulean Warbler,7,-0.035064,-0.019188,-0.032158,-0.012805,-0.061178,0.056275,-0.001070,-0.005742,0.079610,0.134029,0.033684,0.122833,0.104195,0.220043,0.431523,0.205102,-0.062881,-0.073013,0.170849,0.239859,0.046819,0.025465,-0.017556,-0.006925,-0.011790,0.028241,0.071187,0.144079,0.023895,0.046520,0.071426,0.112586,0.082695,0.032512,0.005996,0.021582,0.362188,0.218808,0.372842,0.203568,0.180738,0.180731,0.363460,-0.029029,0.040570,0.026343,0.055673,-0.081013,0.098632,0.060271,0.048972,0.002468,0.089143,0.154787,-0.077036,0.190358,0.151174,0.070847,0.034156,0.020323,-0.013313,0.012796,0.044777,0.022119,0.002948,0.018170,0.015258,0.025122,-0.008909,0.065436,-0.039014,-0.033136,0.132879,0.178219,0.039347,0.124186,0.203630,0.248118,0.165045,0.175541,0.175318,0.134779,0.074663,0.034425,0.020404,0.089538,0.062233,0.061110,0.058953,0.101403,0.325515,0.038611,0.007985,0.319987,0.196257,0.147899,0.170167,0.235726,0.169111,-0.000308,0.021236,0.203939,0.223088,0.127595,0.024826,0.028433,0.038430,0.008027,0.299272,0.029420,0.208418,0.135851,-0.015079,0.128829,0.005106,0.127770,0.024300,0.018092,0.010403,0.005077,-0.028289,0.105096,-0.001084,0.026653,0.048888,0.107817,0.021473,0.009337,0.028466,0.095559,0.018710,0.114313,-0.042114,0.083894,0.131346,0.141344,0.142010,0.273489,0.070481,0.039060,-0.006050,0.065439,0.016849,0.008059,-0.009849,0.019078,0.004233,0.083290,0.105693,0.069307,0.438848,0.537529,0.316437,0.209804,0.271304,0.420419,0.495262,0.566426,0.654936,0.647064,0.452223,0.376760,0.569365,1.000000,0.600704,0.472208,0.197686,0.146802,0.658729,0.204799,0.668993,0.278516,0.194541,0.414587,0.485709,0.508292,0.350885,0.144865,0.219156,0.237887,0.064280,0.385629,0.159045,0.185992,-0.047719,-0.030305,0.142304,0.063598,0.157014,0.131533,0.106870,0.187267,0.089973,-0.006667,-0.013098,-0.004532,0.005217,0.017883,-0.051840,0.144087
164,Chestnut sided Warbler,7,-0.015387,0.007729,-0.040590,0.004805,-0.046015,0.017301,0.010378,-0.025803,0.063352,0.147499,0.021491,0.145105,0.156183,0.133009,0.371153,0.233059,0.003784,0.100961,0.020675,0.308677,0.273311,-0.019045,-0.004276,0.019773,0.015350,0.054015,0.054222,0.203666,0.005477,0.021835,0.045034,0.051112,0.051602,0.178697,0.090767,0.033977,0.193032,0.087897,0.174320,0.023202,0.092710,0.120912,0.197176,0.048897,0.011561,0.023080,0.062720,0.172741,0.077856,0.044854,0.053425,-0.012134,0.068747,0.123672,0.046389,0.217527,0.280065,-0.033614,0.024399,0.015067,-0.026823,0.008747,-0.011233,0.025737,0.000050,0.007095,0.056405,0.029625,0.021797,0.063348,0.001018,-0.000659,0.107499,0.096112,0.178503,0.084394,0.112931,0.093316,0.113028,0.173943,0.164724,0.119975,0.040750,0.003325,0.125531,0.023724,0.080505,0.118135,0.096440,-0.011892,0.107845,-0.022313,-0.078834,0.171626,0.245088,0.242422,0.282754,0.303695,0.163129,0.018623,0.010365,0.005107,0.066560,-0.006105,-0.003293,0.075396,0.011244,0.036630,0.376781,0.082941,0.082637,0.039069,0.079581,0.202725,0.082763,0.266331,0.116564,0.148525,0.139149,0.069729,0.093042,0.294805,0.120264,0.102810,0.106040,0.175237,0.134194,0.073838,0.137770,0.247830,0.084779,0.201458,0.133830,0.066969,0.000995,0.015341,0.051320,0.137476,0.041619,-0.023652,-0.028728,-0.049706,-0.018745,-0.027325,-0.033888,-0.023489,-0.012912,0.220663,0.033818,-0.017921,0.556318,0.482769,0.273725,0.222622,0.176286,0.393267,0.422931,0.620306,0.582147,0.509543,0.416202,0.299913,0.471626,0.600704,1.000000,0.576674,0.336746,0.296469,0.590132,0.256013,0.644282,0.307388,0.212641,0.402139,0.417451,0.500050,0.292269,0.169003,0.240574,0.310033,0.169571,0.365516,0.092779,0.134834,-0.022878,-0.017059,0.186993,0.087811,0.156569,0.201581,0.024526,0.254367,0.028690,0.007907,-0.023525,-0.105371,-0.000389,-0.059864,-0.088571,0.317903
165,Golden winged Warbler,7,-0.030911,-0.017986,-0.006179,-0.025646,0.017397,-0.003856,0.019286,0.069296,0.131012,0.338473,0.148554,0.285296,0.306799,0.135152,0.282120,0.220837,0.093406,0.147553,0.143101,0.447062,0.140912,0.055720,-0.054271,-0.030493,-0.038661,0.124189,0.140357,0.044728,0.057823,0.079499,0.004340,0.057006,0.033602,0.132234,0.050792,0.072531,0.126363,0.077675,0.129559,0.055909,0.116045,0.179266,0.169683,-0.038773,0.011770,0.011606,0.088778,0.307642,0.147993,0.037950,0.030169,-0.027505,0.025921,0.156055,0.185586,0.118807,0.201916,0.059312,0.042335,0.032241,0.015055,0.034393,0.022366,0.035805,0.004125,0.032071,0.046076,0.021430,0.018386,0.057667,-0.008171,-0.044996,0.162030,0.213905,0.357005,0.138506,0.169227,0.107118,0.075104,0.051583,0.054686,0.058107,0.018654,0.042129,0.277220,0.003203,0.070677,0.200569,0.113063,0.035285,0.160819,0.055458,0.066883,0.110083,0.252185,0.363646,0.239988,0.359035,0.243273,0.060421,0.070340,0.019320,0.084383,0.107046,0.039042,0.070295,0.028007,0.025475,0.554122,0.006679,0.232911,0.196285,0.127239,0.480217,0.092640,0.202526,0.131287,0.156467,0.075999,0.123019,0.055191,0.188571,0.141059,0.084196,0.145289,0.149094,0.208825,0.267675,0.194132,0.167573,0.108364,0.175135,0.169442,0.154158,0.052723,0.085598,0.089038,0.145483,0.092355,-0.019595,0.062282,0.066921,0.033984,0.056706,0.039268,0.057433,0.061084,0.414928,0.041214,0.052470,0.471891,0.392157,0.282981,0.228855,0.147778,0.257553,0.386893,0.363790,0.417102,0.575590,0.506719,0.414921,0.451392,0.472208,0.576674,1.000000,0.516393,0.460333,0.579136,0.377234,0.687592,0.431867,0.373098,0.592205,0.409629,0.537430,0.337154,0.296508,0.387235,0.364082,0.236781,0.366276,0.222652,0.279727,0.074451,0.095143,0.196460,0.117024,0.045710,0.102142,0.062266,0.170959,0.143455,0.052468,0.030796,0.028417,0.050534,0.035472,0.021520,0.558409
166,Hooded Warbler,7,0.049833,0.094149,0.052507,-0.052084,0.018893,-0.029337,0.025405,0.018075,0.064730,0.033881,0.067042,0.249273,0.165475,0.137312,0.162054,0.320070,0.160235,0.201781,0.163728,0.647742,0.061465,-0.053461,0.004143,0.050008,0.020072,0.051397,0.074586,0.025234,0.000293,0.000421,0.093979,0.108638,0.097154,0.022284,0.030002,0.010216,0.269396,0.222258,0.264043,0.099908,0.065883,0.185634,0.362109,-0.016640,0.059483,-0.019174,0.192110,0.109527,0.059684,0.047639,0.040387,0.019552,0.064102,0.070390,0.133053,-0.022118,0.034585,-0.033342,0.025359,0.013043,-0.020566,0.027152,0.014875,0.007735,-0.003716,0.021733,-0.008707,-0.010389,-0.000878,-0.001697,0.029487,0.005615,0.103836,0.079704,0.499418,0.142198,0.252456,0.082400,-0.054569,-0.024875,-0.040024,-0.044473,-0.025115,0.041961,0.269984,0.051937,0.001604,0.222576,0.122132,0.024991,0.104252,-0.069670,-0.065098,0.142090,0.306360,0.363022,0.225544,0.335552,0.350323,0.041582,0.085286,0.154788,0.153687,0.173057,-0.066341,0.120526,-0.013339,-0.038321,0.317202,0.006772,0.028565,-0.008995,0.165617,0.353317,0.113865,0.165722,0.164777,0.071756,0.135582,0.119520,0.113423,0.087543,0.151035,0.177287,0.146787,0.147358,0.152226,0.241724,0.126271,0.064978,0.122418,0.155693,0.157360,0.124198,0.006621,0.008437,-0.002946,0.040051,0.104292,0.198407,0.025528,-0.029359,0.018165,0.043746,0.022935,0.022261,0.037019,0.322252,0.066781,0.055255,0.541482,0.417019,0.589574,0.496548,0.409623,0.458836,0.535118,0.383743,0.267848,0.308246,0.601741,0.688495,0.452073,0.197686,0.336746,0.516393,1.000000,0.820809,0.562073,0.714995,0.397915,0.747578,0.674982,0.579269,0.573434,0.611324,0.634226,0.545396,0.587666,0.836517,0.520766,0.691454,0.274551,0.334052,-0.050514,0.019524,0.055145,0.000396,-0.008930,0.025548,-0.077926,0.035052,0.204382,0.028070,0.134959,0.112928,0.146390,0.037518,0.069470,0.756893
167,Kentucky Warbler,7,0.060078,0.089415,0.041512,-0.036557,0.059974,-0.007397,0.071104,0.070917,0.088886,-0.016759,0.085415,0.191791,0.098696,0.092563,0.112240,0.279827,0.171296,0.251614,0.157358,0.681288,0.088121,-0.014480,0.035715,0.074478,0.053482,0.052459,0.085878,0.017111,0.000960,0.015516,0.153806,0.170929,0.154767,-0.055917,0.008246,-0.005445,0.185967,0.130817,0.150307,0.034404,0.000520,0.109402,0.264384,0.009921,0.027901,-0.039847,0.134440,0.106173,0.095451,0.046479,0.035564,0.028763,0.066690,0.029764,0.134723,-0.107773,0.024598,-0.034141,0.013130,0.001432,-0.020284,0.010468,-0.027408,-0.010775,-0.006838,0.020724,0.003050,-0.002280,0.015099,0.038018,0.009163,-0.018621,0.074569,0.031496,0.477987,0.115332,0.178489,0.023973,-0.021490,0.000245,-0.057930,-0.005728,0.013729,0.024031,0.252759,0.028537,0.035259,0.257245,0.085952,0.016145,0.028219,-0.068787,-0.103832,0.057327,0.226352,0.296015,0.157243,0.241928,0.431114,0.014745,0.051389,0.065049,0.045999,0.135814,-0.028840,0.089643,-0.001861,-0.050157,0.258458,-0.007056,0.024182,-0.007088,0.188675,0.318312,0.092962,0.101838,0.156257,0.023049,0.088275,0.162752,0.130794,0.062363,0.211898,0.209771,0.160759,0.156328,0.191581,0.270645,0.156468,0.010036,0.141409,0.141818,0.162168,0.156287,-0.000188,0.051883,0.003668,0.086388,0.044094,0.152834,0.034069,-0.025963,0.026927,0.060308,0.019214,0.032116,0.047428,0.239604,0.086826,0.042842,0.466240,0.336930,0.514213,0.498167,0.319891,0.350911,0.420145,0.334419,0.223417,0.305728,0.448840,0.731651,0.339571,0.146802,0.296469,0.460333,0.820809,1.000000,0.496729,0.751036,0.363970,0.700854,0.600847,0.564826,0.476978,0.540491,0.491049,0.651617,0.515810,0.721784,0.624447,0.519339,0.372650,0.436148,0.003713,0.073824,0.064747,0.018248,-0.057281,-0.000480,-0.106348,0.016377,0.250753,0.063982,0.202179,0.166740,0.193897,0.032060,0.130746,0.807229
168,Magnolia Warbler,7,0.000518,0.035844,0.004438,-0.054027,0.001925,0.040580,0.044219,0.004337,0.085529,0.124565,0.056167,0.256525,0.188699,0.104782,0.301019,0.194562,-0.036745,-0.023807,0.060037,0.510971,0.085150,0.015260,-0.002009,0.052092,0.011307,0.025855,0.048272,0.009949,0.002934,0.025823,-0.070473,0.033885,-0.020058,0.014418,-0.011824,0.008511,0.356395,0.231667,0.355386,0.210639,0.123976,0.253598,0.421092,-0.028422,0.027846,-0.008058,0.210853,0.008011,0.076932,0.083536,0.079096,0.020652,0.107365,0.056849,0.043975,0.071642,0.131663,0.058138,0.053465,0.033393,-0.012536,0.044107,0.036683,0.039165,0.026851,0.043486,-0.005578,-0.008576,-0.023493,0.036483,-0.000815,-0.006190,0.066046,0.046320,0.149062,0.059329,0.293205,0.142287,0.074686,0.126296,0.138483,0.067367,0.006148,0.053838,0.161551,0.052453,0.064889,0.256623,0.103633,0.058617,0.185042,0.023250,-0.065907,0.201006,0.267771,0.283665,0.224480,0.354950,0.282234,0.048237,0.073463,0.210523,0.192212,0.265518,0.001368,0.093202,0.019657,0.018790,0.429710,-0.017971,0.056730,0.006701,0.111402,0.187971,0.028673,0.101697,0.058341,-0.032246,0.004718,0.033417,0.065559,0.094933,0.089073,0.121099,0.087814,0.132062,0.123843,0.096294,0.088830,0.047635,0.119713,0.102664,0.000089,0.094914,0.049122,0.092809,0.075296,0.148556,0.094569,0.012562,-0.029889,0.020693,0.017230,-0.001558,-0.009636,-0.006634,0.005072,0.027443,0.047025,0.099358,0.522794,0.602490,0.478260,0.268573,0.318635,0.460217,0.649166,0.660726,0.656731,0.561754,0.665922,0.699634,0.767752,0.658729,0.590132,0.579136,0.562073,0.496729,1.000000,0.436262,0.812311,0.549746,0.459098,0.702131,0.759533,0.825095,0.518508,0.301530,0.377038,0.524827,0.253326,0.604450,0.291471,0.370940,-0.042116,0.025778,0.114652,-0.002057,0.075471,0.084540,0.018284,0.143032,0.077311,0.024173,0.014973,-0.032001,0.032223,-0.006773,-0.034391,0.446436
169,Mourning Warbler,7,0.072063,0.104583,0.069312,0.001245,-0.002209,-0.025030,0.043118,0.062827,0.075166,-0.015114,0.071727,0.106973,0.076989,0.203856,0.244917,0.412119,0.216857,0.148473,0.175970,0.495189,0.280051,0.036323,0.016977,0.019841,0.025849,0.061761,0.091718,0.000036,-0.043211,-0.027290,0.161909,0.190661,0.164044,0.018411,0.040346,0.063953,0.263619,0.281134,0.245108,0.113333,0.091556,0.160597,0.328199,0.005493,0.091394,-0.012597,0.162488,0.053541,0.067283,0.001241,0.000853,0.012507,0.035526,0.104356,0.179314,-0.070445,0.094418,0.018411,0.044339,0.026883,-0.002864,0.038224,-0.000168,0.017714,0.023558,0.049293,-0.006110,-0.004213,0.028430,0.043993,-0.016256,-0.003557,0.064106,0.077857,0.454425,0.351355,0.265749,0.089971,0.010478,0.014145,-0.069624,0.001267,0.045959,0.086042,0.178518,0.082045,0.064195,0.173362,0.051726,0.042804,0.072949,-0.020775,-0.072592,0.051205,0.302196,0.330020,0.274801,0.355974,0.364914,-0.000223,0.037547,0.172176,0.159372,0.151326,0.038708,0.067342,-0.034797,-0.099961,0.298357,-0.056365,0.024289,-0.008465,0.180739,0.389908,0.122972,0.176830,0.197254,0.126647,0.176571,0.245491,0.143936,0.188862,0.184117,0.186763,0.218916,0.169630,0.167481,0.259770,0.188685,0.095160,0.156403,0.202565,0.203639,0.122867,0.075990,0.086802,0.049913,0.089786,0.138531,0.265391,0.085788,0.008683,0.044184,0.086476,0.032760,0.067486,0.047867,0.371048,0.134479,0.066310,0.421712,0.364391,0.495101,0.469863,0.334879,0.422094,0.365870,0.346907,0.174255,0.387794,0.466339,0.683791,0.264147,0.204799,0.256013,0.377234,0.714995,0.751036,0.436262,1.000000,0.261308,0.732214,0.656315,0.439361,0.474698,0.380045,0.552112,0.580588,0.530167,0.683239,0.515624,0.566664,0.276533,0.345419,-0.002423,0.065448,-0.060537,-0.129721,-0.072035,-0.069689,-0.096582,-0.106949,0.285414,0.101251,0.248764,0.298224,0.296436,0.135924,0.243102,0.638371
170,Myrtle Warbler,8,-0.019498,-0.004074,-0.009937,-0.030360,-0.007794,0.088626,0.047625,-0.015218,0.124037,0.220291,0.129507,0.299332,0.225605,0.064871,0.250788,0.116593,-0.015026,-0.020952,0.083512,0.490471,0.059810,-0.032851,-0.011569,0.015633,0.003912,0.067112,0.077172,0.065674,0.035730,0.054144,-0.030277,-0.019495,-0.026636,0.099967,0.067843,0.066926,0.205445,0.125400,0.226746,0.138253,0.096489,0.196586,0.250801,-0.003943,0.005389,0.004371,0.073697,0.081093,0.111687,0.053188,0.051205,-0.013787,0.067579,0.066936,0.011467,0.186586,0.178880,0.056696,0.035185,0.035028,0.005412,0.021964,0.025501,0.037683,0.020745,0.022522,0.048031,0.034247,0.009221,0.047021,0.005545,0.006029,0.079737,0.102518,0.113365,0.079330,0.221907,0.139329,0.071258,0.096981,0.129801,0.047801,-0.027944,0.017070,0.188952,0.041219,0.055485,0.286950,0.058805,0.016878,0.228224,-0.006180,-0.023933,0.151869,0.172052,0.196871,0.146183,0.279512,0.237441,0.055167,0.041038,0.079475,0.147898,0.211316,-0.041876,0.070428,0.035811,0.048980,0.447626,-0.026567,0.094346,0.034839,0.104648,0.264607,0.060558,0.192145,0.068135,0.068590,0.045586,0.101588,0.069028,0.188886,0.107892,0.103013,0.147380,0.171381,0.196424,0.166934,0.181836,0.153525,0.132082,0.148309,0.061676,0.086893,-0.002094,0.029828,0.054169,0.116847,0.024589,-0.046226,-0.062829,0.003310,-0.032919,-0.061439,-0.062306,-0.046410,-0.044587,0.180802,0.071565,0.139523,0.478427,0.523193,0.365616,0.195224,0.197438,0.342021,0.539878,0.521044,0.644486,0.564974,0.501438,0.475573,0.725968,0.668993,0.644282,0.687592,0.397915,0.363970,0.812311,0.261308,1.000000,0.424123,0.326014,0.731468,0.594386,0.738590,0.344082,0.202336,0.330868,0.318771,0.124567,0.418124,0.258024,0.309327,-0.005249,0.024346,0.197335,0.093256,0.098031,0.112325,0.048882,0.176217,0.050357,0.003623,-0.058425,-0.081770,-0.053696,-0.023974,-0.096541,0.388387
171,Nashville Warbler,8,0.070289,0.084457,0.073341,-0.042457,-0.012402,0.017280,0.039992,0.013351,0.033061,0.017674,0.080362,0.138685,0.083503,0.159969,0.223907,0.350052,0.082275,0.095638,0.184866,0.683758,0.021668,-0.060226,-0.023648,-0.029713,-0.013275,-0.014412,0.030578,-0.006744,-0.007967,-0.000688,0.129666,0.117446,0.111785,0.030294,0.023844,-0.020959,0.360227,0.308802,0.393195,0.201008,0.088147,0.180717,0.450801,-0.041536,0.094417,0.006266,0.114655,-0.021839,0.015528,0.042828,0.025237,0.024735,0.057339,0.087474,0.041586,0.004492,0.023552,-0.014523,0.012023,0.004569,-0.009810,0.009157,0.039409,0.005204,-0.007315,-0.000641,0.028116,0.018332,0.049812,0.024198,-0.006553,0.013562,-0.001262,0.089329,0.322271,0.168989,0.281115,0.131295,-0.030724,-0.032908,-0.100404,-0.014767,-0.034102,0.037033,0.102796,0.074427,-0.007119,0.130341,0.069915,0.043126,0.114025,-0.068729,-0.004599,0.140000,0.242139,0.225010,0.192682,0.271700,0.284599,0.013834,0.059578,0.263346,0.234092,0.148492,-0.044268,0.081104,0.000620,-0.046536,0.353655,-0.098526,0.033242,-0.024729,0.087602,0.252992,0.139353,0.145489,0.134780,0.019487,0.116440,0.119042,0.068548,0.000712,0.082708,0.096978,0.117675,0.111750,0.055647,0.222055,0.042769,0.051537,0.043248,0.114264,0.089798,0.040680,0.039075,0.020940,-0.019544,0.051995,0.082842,0.212124,0.006671,0.006381,0.021940,0.025667,0.009172,0.029250,0.011085,0.350580,0.043523,0.009327,0.556150,0.560048,0.731655,0.554938,0.528540,0.550977,0.627807,0.462415,0.237494,0.337177,0.541382,0.668938,0.391273,0.278516,0.307388,0.431867,0.747578,0.700854,0.549746,0.732214,0.424123,1.000000,0.798561,0.594709,0.618232,0.526152,0.606112,0.548520,0.725344,0.751279,0.497037,0.653624,0.222712,0.285364,-0.082615,-0.007023,0.012191,-0.078600,-0.014268,-0.087397,-0.092089,-0.057122,0.278485,0.015888,0.176355,0.240418,0.253251,0.151326,0.154595,0.652612
172,Orange crowned Warbler,8,0.070615,0.072006,0.062896,-0.054766,0.002268,-0.004202,0.021367,0.012881,0.046385,0.029099,0.146304,0.101753,0.061468,0.148242,0.157735,0.329138,0.074937,0.201539,0.203723,0.512594,0.011488,-0.032659,-0.038063,-0.037860,-0.029421,0.021041,0.056166,-0.006020,-0.015145,-0.010113,0.147368,0.123111,0.103119,0.051988,0.085895,-0.016921,0.381306,0.298559,0.375901,0.229375,0.044093,0.133905,0.489697,-0.052413,0.069564,0.011594,0.164272,0.055598,0.020699,-0.004786,-0.028131,-0.001449,-0.000180,0.082467,0.170532,0.088713,0.000589,0.015022,-0.061222,-0.057685,-0.061499,-0.055767,-0.011221,-0.076966,-0.056694,-0.064058,-0.014242,-0.029664,0.006967,0.002480,-0.002788,-0.004339,-0.033274,0.064339,0.260275,0.140232,0.247705,0.106850,-0.067372,-0.033467,-0.122241,-0.038307,0.018615,-0.013684,0.128827,0.035583,-0.019258,0.076518,0.038372,0.044292,0.154329,-0.045349,0.028460,0.067288,0.189638,0.188700,0.152757,0.264736,0.342465,-0.032429,0.012497,0.288341,0.224321,0.228486,-0.042145,0.013797,-0.019626,-0.054235,0.262764,-0.076770,0.011505,0.010937,0.110452,0.220814,0.131784,0.126189,0.134951,0.026144,0.101574,0.138129,0.071227,-0.015462,0.074971,0.121993,0.122281,0.099430,0.068425,0.212083,0.053766,0.055804,0.053617,0.130534,0.069919,0.028846,0.027521,0.013269,-0.030264,0.010121,0.105183,0.253997,0.025516,0.009779,0.018304,0.021687,0.005304,0.012888,0.003627,0.373730,0.094657,0.102685,0.471210,0.567713,0.749694,0.614360,0.559055,0.573618,0.621151,0.471580,0.215087,0.308479,0.548255,0.565058,0.406419,0.194541,0.212641,0.373098,0.674982,0.600847,0.459098,0.656315,0.326014,0.798561,1.000000,0.638285,0.619716,0.497872,0.538390,0.629436,0.835173,0.713982,0.597982,0.638173,0.361959,0.379556,-0.003931,0.067708,-0.050523,-0.085604,-0.056550,-0.109707,-0.063328,-0.089874,0.291796,0.031409,0.212929,0.304365,0.269507,0.187607,0.220343,0.498547
173,Palm Warbler,8,-0.003136,0.023361,-0.013813,-0.059743,0.008773,0.016079,0.026935,-0.005147,0.137238,0.176459,0.223981,0.262287,0.231430,0.115004,0.201879,0.192664,0.068328,0.111203,0.143476,0.510160,-0.038920,-0.035265,-0.002906,0.018139,0.014055,0.076511,0.124204,0.018376,0.052664,0.063390,-0.047720,-0.010481,-0.051950,0.187728,0.245220,0.015710,0.263845,0.197755,0.266433,0.173798,0.108756,0.179468,0.342183,-0.018020,-0.008752,-0.007610,0.125189,0.076891,0.138814,0.039638,0.031503,0.005274,0.048054,0.121353,0.119733,0.201826,0.073383,0.017186,-0.010911,-0.013852,-0.033858,-0.010052,-0.000758,-0.017126,-0.017806,-0.010755,0.008670,0.000262,-0.011937,0.011186,-0.008894,-0.031816,0.034787,0.070074,0.168049,0.083623,0.262620,0.106656,-0.047688,-0.021739,-0.020208,-0.013213,-0.025424,-0.026891,0.382206,-0.004100,0.010628,0.309257,0.022985,0.003098,0.243731,-0.050420,-0.004494,0.121992,0.205759,0.210740,0.190472,0.292329,0.382130,0.030816,0.050269,0.198977,0.150555,0.447096,-0.084681,0.044730,0.033441,0.033454,0.333358,-0.040475,0.038391,0.017035,0.295657,0.299799,0.250542,0.263438,0.265633,0.091497,0.207026,0.192951,0.259339,0.182689,0.270678,0.277792,0.300355,0.284911,0.316816,0.324131,0.298872,0.167536,0.291556,0.250491,0.178477,0.109672,-0.005511,0.015232,0.009724,0.034205,0.039632,0.108266,-0.032583,-0.011836,-0.016021,-0.028329,-0.037731,-0.030163,-0.010840,0.249883,0.148728,0.249225,0.421904,0.497273,0.516741,0.388662,0.343001,0.336899,0.536221,0.540119,0.508915,0.370597,0.545891,0.547324,0.705314,0.414587,0.402139,0.592205,0.579269,0.564826,0.702131,0.439361,0.731468,0.594709,0.638285,1.000000,0.662565,0.782236,0.404030,0.488461,0.605686,0.514689,0.471844,0.554234,0.471823,0.522909,-0.025457,0.055204,0.081333,0.052079,-0.002789,-0.000131,-0.038978,0.029864,0.229366,0.077366,0.161501,0.117077,0.195376,0.076297,0.087549,0.495563
