class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
174,Pine Warbler,8,0.740520,0.756777,0.764357,0.823916,0.765997,0.772854,0.765209,0.766685,0.854491,0.866659,0.886269,0.912180,0.882914,0.886023,0.895762,0.893541,0.856284,0.860552,0.876161,0.943076,0.866035,0.796153,0.789489,0.776397,0.791554,0.844835,0.853364,0.851739,0.797358,0.815882,0.849729,0.854344,0.845094,0.859566,0.876220,0.852459,0.920397,0.926454,0.920074,0.882109,0.848398,0.908065,0.940565,0.778801,0.772160,0.790629,0.925672,0.834558,0.856731,0.751745,0.757546,0.767267,0.757492,0.859343,0.898833,0.884276,0.854796,0.784453,0.770358,0.774283,0.778652,0.780405,0.783360,0.782659,0.773130,0.759915,0.879055,0.863904,0.873633,0.846935,0.776566,0.764805,0.848406,0.856350,0.872689,0.864231,0.919196,0.850325,0.830863,0.848440,0.804882,0.818664,0.809947,0.776471,0.843236,0.771316,0.766119,0.882549,0.776205,0.764551,0.881450,0.817465,0.837199,0.877741,0.914210,0.921995,0.898896,0.936440,0.907161,0.767366,0.765503,0.887465,0.895971,0.844978,0.782403,0.756343,0.763110,0.751747,0.902427,0.788433,0.828783,0.800336,0.803329,0.825216,0.856065,0.831637,0.849164,0.838952,0.857260,0.865164,0.848627,0.837883,0.846535,0.854044,0.838238,0.871364,0.824729,0.857820,0.838932,0.831473,0.826070,0.818671,0.832140,0.818338,0.821885,0.829035,0.829600,0.825083,0.890087,0.876312,0.743382,0.810954,0.764700,0.738537,0.756637,0.770415,0.760632,0.887147,0.841954,0.841883,0.883305,0.926691,0.955163,0.896717,0.894510,0.944051,0.957873,0.944778,0.882267,0.897806,0.949897,0.936272,0.950769,0.887725,0.920392,0.907130,0.945389,0.933590,0.956150,0.945789,0.915451,0.948732,0.966759,0.935615,1.000000,0.952770,0.953768,0.908233,0.936997,0.964101,0.889616,0.965800,0.878989,0.837658,0.813479,0.857286,0.844232,0.797725,0.842267,0.805274,0.850242,0.819090,0.871990,0.809501,0.828532,0.878212,0.853157,0.853161,0.846778,0.921121
175,Prairie Warbler,8,0.712220,0.731904,0.736249,0.788728,0.725111,0.735952,0.722742,0.740315,0.817349,0.851847,0.851892,0.899609,0.872011,0.852596,0.869267,0.863224,0.825718,0.832796,0.836338,0.938188,0.831862,0.790962,0.771238,0.751594,0.775268,0.806440,0.815574,0.857217,0.759166,0.783805,0.816857,0.824526,0.821197,0.824655,0.844580,0.841393,0.888930,0.895997,0.887445,0.858107,0.824939,0.872069,0.904259,0.763657,0.743905,0.754970,0.907078,0.821840,0.822065,0.744244,0.747910,0.744121,0.762510,0.828212,0.868363,0.838963,0.835450,0.746378,0.738521,0.730524,0.730253,0.751222,0.756626,0.748765,0.731931,0.721532,0.859223,0.850138,0.848852,0.814799,0.764894,0.753960,0.829976,0.816684,0.854075,0.815090,0.892978,0.825631,0.812124,0.822410,0.809211,0.795622,0.768874,0.739080,0.868048,0.757900,0.742597,0.916499,0.769220,0.747401,0.845372,0.820107,0.774103,0.857236,0.899719,0.904037,0.869568,0.915142,0.907965,0.760314,0.749320,0.850751,0.849112,0.825197,0.773041,0.744217,0.723403,0.719400,0.882530,0.791911,0.813722,0.774626,0.811990,0.835944,0.860832,0.838707,0.860569,0.827698,0.843239,0.844868,0.857894,0.836448,0.857416,0.873994,0.843858,0.868383,0.864521,0.858618,0.859115,0.824782,0.847496,0.830568,0.841583,0.782772,0.811459,0.803012,0.813694,0.807568,0.857722,0.839467,0.741289,0.779120,0.761048,0.745117,0.754363,0.766232,0.766038,0.855337,0.824398,0.835624,0.892099,0.901138,0.913879,0.881986,0.872559,0.920891,0.925712,0.931216,0.897348,0.867004,0.943139,0.947454,0.955353,0.870941,0.932476,0.922388,0.939225,0.940718,0.962666,0.911857,0.923896,0.924360,0.921114,0.940330,0.952770,1.000000,0.924530,0.878944,0.909057,0.946795,0.883337,0.954149,0.888044,0.850230,0.785735,0.825489,0.850687,0.816995,0.829565,0.828115,0.811806,0.829217,0.853944,0.819985,0.819760,0.841743,0.844106,0.824772,0.807032,0.919636
176,Prothonotary Warbler,8,0.743180,0.766793,0.775688,0.813101,0.757167,0.750065,0.749224,0.758207,0.853645,0.875353,0.867537,0.927091,0.868991,0.883984,0.882606,0.889140,0.860437,0.819537,0.881475,0.946994,0.850415,0.770230,0.800932,0.783002,0.796488,0.833329,0.844811,0.821317,0.808089,0.827409,0.835315,0.856611,0.837715,0.827041,0.838548,0.854903,0.875419,0.887629,0.873269,0.844890,0.844203,0.915528,0.890171,0.791057,0.770767,0.780649,0.903628,0.799720,0.868208,0.756418,0.759399,0.756793,0.771331,0.851963,0.873295,0.863601,0.837126,0.789425,0.772529,0.767533,0.771899,0.780201,0.798784,0.782208,0.764465,0.761167,0.870205,0.870680,0.878964,0.850990,0.787722,0.767873,0.856203,0.855481,0.863906,0.827362,0.908960,0.838594,0.842026,0.847805,0.803907,0.834435,0.800564,0.784200,0.822236,0.786258,0.769628,0.874792,0.791574,0.752175,0.862283,0.792088,0.833098,0.883473,0.933180,0.934010,0.903099,0.923412,0.858810,0.774268,0.767843,0.838851,0.859426,0.800910,0.772175,0.757997,0.776862,0.753374,0.901122,0.768762,0.820781,0.784992,0.749660,0.820581,0.789004,0.785907,0.786628,0.794125,0.798158,0.824158,0.792928,0.779522,0.788917,0.818492,0.783285,0.819424,0.766415,0.797757,0.789429,0.776356,0.762463,0.779674,0.782012,0.814560,0.807109,0.835525,0.814113,0.823367,0.904986,0.880402,0.758273,0.812066,0.778121,0.753653,0.766927,0.777066,0.778500,0.833668,0.820612,0.801636,0.859073,0.892080,0.921955,0.874041,0.854391,0.903837,0.924076,0.921392,0.865373,0.885792,0.951371,0.930736,0.939058,0.884757,0.895655,0.905463,0.929082,0.926323,0.941097,0.913783,0.896791,0.930574,0.917996,0.889337,0.953768,0.924530,1.000000,0.875121,0.885181,0.953354,0.840440,0.955773,0.838814,0.792561,0.820275,0.860847,0.842335,0.814198,0.863142,0.809548,0.853121,0.819711,0.827252,0.790960,0.799493,0.837870,0.805003,0.833996,0.807038,0.913588
177,Swainson Warbler,8,0.776553,0.807405,0.806188,0.841909,0.815072,0.812834,0.806670,0.814704,0.865921,0.852491,0.898198,0.850060,0.857673,0.859476,0.860421,0.866797,0.837212,0.874322,0.902442,0.904701,0.868848,0.854103,0.830077,0.811602,0.821941,0.854847,0.863521,0.906875,0.810027,0.833594,0.926148,0.908187,0.915699,0.844908,0.855190,0.860291,0.939305,0.931966,0.932258,0.915481,0.866079,0.867897,0.940608,0.823362,0.803540,0.788683,0.859452,0.826974,0.874287,0.789360,0.794667,0.802205,0.800059,0.825792,0.847440,0.835166,0.846199,0.806704,0.797900,0.796975,0.806519,0.808187,0.806513,0.806937,0.798661,0.788092,0.906386,0.904048,0.914164,0.874334,0.829080,0.805573,0.859099,0.860926,0.859480,0.874567,0.903170,0.901939,0.879896,0.886723,0.846469,0.861136,0.854015,0.809804,0.855247,0.811856,0.784258,0.858408,0.788530,0.790666,0.910342,0.852537,0.838977,0.893864,0.851142,0.862343,0.870386,0.870539,0.919809,0.788817,0.769812,0.904209,0.924677,0.848179,0.825073,0.789981,0.781757,0.769967,0.868526,0.824904,0.858614,0.836307,0.796185,0.849530,0.863488,0.884232,0.864150,0.857012,0.882387,0.872457,0.856983,0.833905,0.854815,0.847417,0.868339,0.869528,0.829838,0.880656,0.866977,0.861962,0.833276,0.857449,0.880660,0.834709,0.883114,0.876174,0.865141,0.861093,0.840135,0.832802,0.814115,0.857994,0.819332,0.818706,0.813910,0.832615,0.821694,0.890921,0.884525,0.852402,0.879974,0.919235,0.929264,0.951961,0.930128,0.929602,0.906374,0.920407,0.892743,0.896236,0.912412,0.909867,0.896085,0.890144,0.895307,0.896970,0.904226,0.911514,0.894228,0.921072,0.847353,0.887403,0.928927,0.915910,0.908233,0.878944,0.875121,1.000000,0.930870,0.910486,0.933601,0.896209,0.908417,0.885623,0.829668,0.898042,0.842801,0.840250,0.843552,0.836460,0.840157,0.828870,0.941501,0.859279,0.910735,0.939866,0.921581,0.896350,0.920531,0.898758
178,Tennessee Warbler,8,0.758694,0.775212,0.780515,0.831172,0.782623,0.791939,0.783076,0.790298,0.843928,0.841718,0.894001,0.857794,0.863786,0.860244,0.873391,0.864048,0.824465,0.859753,0.901450,0.921705,0.864017,0.827042,0.801091,0.777810,0.806433,0.836786,0.852405,0.887423,0.791500,0.810291,0.896657,0.894400,0.891383,0.849274,0.855040,0.838795,0.943612,0.947920,0.950898,0.929734,0.870435,0.870227,0.951742,0.790857,0.785284,0.791623,0.867106,0.822363,0.849135,0.776628,0.781722,0.788477,0.784403,0.838762,0.847266,0.853783,0.835444,0.795406,0.773271,0.778977,0.789117,0.781456,0.794480,0.780506,0.778342,0.751650,0.895443,0.877971,0.882977,0.839412,0.805481,0.785018,0.845428,0.868267,0.855308,0.875024,0.914392,0.896508,0.860370,0.862625,0.825393,0.836121,0.812001,0.780941,0.842940,0.802257,0.740731,0.840769,0.770513,0.783688,0.907381,0.834804,0.836520,0.888151,0.854763,0.860784,0.879222,0.894459,0.908342,0.766761,0.762598,0.926354,0.923025,0.864642,0.804627,0.753790,0.744390,0.759478,0.891153,0.785815,0.864821,0.838935,0.792721,0.849825,0.874787,0.871123,0.869610,0.846214,0.867597,0.862416,0.823232,0.829278,0.834622,0.834506,0.848236,0.875712,0.817813,0.884033,0.841367,0.861883,0.827217,0.828216,0.849387,0.786292,0.876961,0.831991,0.844056,0.833324,0.848534,0.844163,0.764594,0.832221,0.783151,0.780100,0.784294,0.791973,0.782682,0.917184,0.855072,0.850589,0.912982,0.948367,0.958704,0.944953,0.929197,0.951389,0.930037,0.926052,0.875022,0.903733,0.922633,0.909161,0.910020,0.886999,0.906445,0.895312,0.915579,0.897641,0.924907,0.932617,0.883794,0.924595,0.965324,0.926520,0.936997,0.909057,0.885181,0.930870,1.000000,0.919251,0.904368,0.913709,0.900995,0.886981,0.810000,0.865414,0.845686,0.827017,0.827372,0.816087,0.815511,0.815833,0.928123,0.827122,0.884404,0.925575,0.893077,0.894832,0.888287,0.897425
179,Wilson Warbler,8,0.728390,0.754220,0.768605,0.818908,0.786951,0.765592,0.770519,0.772661,0.853389,0.878564,0.875037,0.910531,0.880945,0.894182,0.901320,0.905979,0.873182,0.848092,0.878859,0.948971,0.874482,0.791326,0.787029,0.797015,0.793497,0.846060,0.852232,0.851229,0.794347,0.814718,0.844787,0.860693,0.851881,0.851093,0.866391,0.848763,0.902628,0.903228,0.902983,0.865163,0.841234,0.898859,0.919014,0.781984,0.777314,0.773309,0.926750,0.851799,0.855676,0.773724,0.775990,0.768712,0.780771,0.868394,0.899046,0.865071,0.859266,0.786705,0.775873,0.773339,0.770332,0.783208,0.792937,0.784499,0.764854,0.763721,0.862468,0.852229,0.861852,0.833484,0.787265,0.762565,0.856973,0.847869,0.887317,0.871465,0.901551,0.832368,0.842671,0.839518,0.801120,0.832186,0.802939,0.792850,0.855442,0.772401,0.779027,0.898849,0.787660,0.767571,0.857415,0.806030,0.803034,0.879615,0.914587,0.921518,0.905860,0.925991,0.905475,0.754362,0.765716,0.865828,0.873174,0.828579,0.771539,0.772957,0.760364,0.750972,0.910416,0.776814,0.822295,0.793322,0.810411,0.836099,0.850733,0.853173,0.859433,0.844061,0.862376,0.865323,0.849367,0.837619,0.852778,0.863589,0.849683,0.875268,0.843541,0.870303,0.844426,0.838583,0.823287,0.848708,0.854289,0.818291,0.826777,0.843350,0.833237,0.831793,0.890101,0.875265,0.786680,0.817662,0.793078,0.783707,0.787956,0.804827,0.805348,0.896814,0.834522,0.829931,0.888110,0.917532,0.936086,0.890147,0.889039,0.938705,0.937211,0.929605,0.886871,0.896808,0.953654,0.964682,0.948526,0.893888,0.929593,0.929187,0.962817,0.956819,0.956760,0.962153,0.918621,0.948207,0.950874,0.936726,0.964101,0.946795,0.953354,0.910486,0.919251,1.000000,0.901726,0.967018,0.887230,0.841911,0.819177,0.858001,0.841569,0.813717,0.837090,0.803624,0.831231,0.820440,0.872781,0.810070,0.837057,0.869485,0.862111,0.834100,0.846295,0.947257
180,Worm eating Warbler,9,0.726141,0.740258,0.747401,0.774121,0.763014,0.764925,0.753825,0.763924,0.798737,0.813867,0.854714,0.824714,0.844382,0.814283,0.836486,0.834366,0.801440,0.857691,0.838439,0.883396,0.836860,0.826517,0.757742,0.777037,0.762927,0.804547,0.810334,0.878204,0.737907,0.756132,0.872521,0.850499,0.850976,0.816724,0.837274,0.822463,0.907558,0.883229,0.892168,0.856972,0.814700,0.819928,0.912802,0.748647,0.746041,0.760394,0.857017,0.861257,0.806667,0.759141,0.777561,0.768406,0.767518,0.802630,0.852515,0.807945,0.823818,0.741867,0.733493,0.737629,0.733596,0.746055,0.738151,0.742471,0.741747,0.727856,0.834314,0.826186,0.841346,0.801633,0.784744,0.757560,0.822764,0.802118,0.842782,0.832984,0.844378,0.832188,0.813949,0.823143,0.802326,0.801559,0.785181,0.753714,0.881022,0.761586,0.753946,0.865715,0.773068,0.748074,0.850570,0.817293,0.768646,0.856883,0.821854,0.834284,0.835083,0.852069,0.932277,0.737164,0.726890,0.870055,0.856137,0.830028,0.787720,0.747577,0.702852,0.729958,0.834681,0.793192,0.814816,0.808784,0.853686,0.837748,0.865717,0.905899,0.896356,0.860569,0.883216,0.852542,0.887353,0.854035,0.889560,0.859110,0.879803,0.891741,0.870497,0.906372,0.874881,0.874460,0.853206,0.881073,0.898313,0.780042,0.822953,0.824973,0.828528,0.801873,0.793411,0.794228,0.753521,0.783559,0.757661,0.763107,0.763137,0.778656,0.776766,0.879163,0.852324,0.836487,0.881848,0.890951,0.915690,0.908371,0.896147,0.903035,0.883605,0.907995,0.885530,0.854127,0.886801,0.895401,0.884167,0.861490,0.899797,0.909039,0.903793,0.922922,0.887734,0.908705,0.851754,0.883222,0.903585,0.941800,0.889616,0.883337,0.840440,0.933601,0.904368,0.901726,1.000000,0.871045,0.913239,0.908964,0.817135,0.859562,0.825701,0.804799,0.791383,0.804839,0.785043,0.812043,0.910894,0.835374,0.909653,0.902909,0.898978,0.836764,0.892343,0.909436
181,Yellow Warbler,9,0.757681,0.780209,0.784565,0.827165,0.766336,0.761111,0.756410,0.767140,0.845131,0.860451,0.863920,0.906949,0.869582,0.889357,0.888670,0.894615,0.872906,0.845705,0.868596,0.934343,0.847009,0.798407,0.794671,0.774040,0.798357,0.830741,0.841919,0.855529,0.797900,0.821214,0.837712,0.844593,0.839769,0.857822,0.881296,0.855341,0.894629,0.905029,0.895499,0.858268,0.834918,0.896086,0.910989,0.801487,0.794911,0.791976,0.919887,0.825592,0.846750,0.754321,0.757195,0.767158,0.767997,0.853914,0.876407,0.881785,0.845929,0.784909,0.790922,0.789311,0.781061,0.799461,0.810998,0.798682,0.782952,0.777299,0.876450,0.864820,0.871974,0.840723,0.787131,0.776248,0.840161,0.839090,0.862503,0.858659,0.904403,0.829032,0.818899,0.824358,0.793763,0.809518,0.792880,0.798702,0.837552,0.774749,0.784894,0.894380,0.772375,0.758978,0.857660,0.816282,0.812028,0.865289,0.913161,0.912620,0.890178,0.918636,0.900118,0.788090,0.786462,0.854245,0.869217,0.815727,0.790774,0.770696,0.769441,0.753173,0.889571,0.779532,0.812173,0.768444,0.803300,0.825698,0.864166,0.843611,0.856751,0.847918,0.867261,0.868595,0.849015,0.843650,0.857219,0.872935,0.848362,0.861921,0.834783,0.847348,0.852959,0.835743,0.828888,0.824922,0.844354,0.803805,0.809328,0.833036,0.826194,0.820610,0.904578,0.882040,0.784318,0.807299,0.785744,0.769514,0.783899,0.792441,0.785152,0.880710,0.843466,0.829920,0.864564,0.907734,0.927433,0.882491,0.887600,0.931639,0.929518,0.924378,0.892322,0.880831,0.955134,0.945504,0.961240,0.885073,0.920970,0.914575,0.944456,0.929298,0.948040,0.940424,0.916075,0.932089,0.951523,0.924735,0.965800,0.954149,0.955773,0.896209,0.913709,0.967018,0.871045,1.000000,0.865371,0.805988,0.792157,0.835197,0.831841,0.797823,0.841811,0.810049,0.836920,0.806375,0.857044,0.800965,0.818875,0.852515,0.849424,0.822860,0.831270,0.930165
182,Northern Waterthrush,9,0.703427,0.725485,0.735649,0.803220,0.764582,0.789232,0.771011,0.785734,0.851378,0.830114,0.897529,0.811325,0.853432,0.826253,0.826269,0.824646,0.797283,0.830849,0.880278,0.876257,0.864290,0.828736,0.782798,0.768082,0.792411,0.823798,0.847764,0.894518,0.786146,0.798863,0.855150,0.840487,0.859880,0.847303,0.840456,0.835558,0.912144,0.889237,0.910153,0.881117,0.810791,0.817237,0.904206,0.741436,0.761527,0.776569,0.827944,0.789292,0.840749,0.781045,0.780174,0.789611,0.791599,0.817801,0.826200,0.808344,0.818394,0.792004,0.762288,0.768126,0.759835,0.775957,0.775792,0.771512,0.763069,0.745511,0.839077,0.830468,0.833550,0.793772,0.772066,0.757115,0.821089,0.813448,0.802322,0.854075,0.841548,0.843577,0.832387,0.833017,0.813797,0.818107,0.772592,0.766295,0.850836,0.783398,0.759781,0.870017,0.786299,0.772770,0.876755,0.856532,0.787502,0.863550,0.826919,0.817577,0.855581,0.843080,0.956374,0.730131,0.718049,0.872451,0.861983,0.896220,0.789789,0.758990,0.743665,0.725438,0.853710,0.814493,0.815656,0.791340,0.845386,0.828714,0.872926,0.883511,0.895498,0.857804,0.879824,0.914063,0.887476,0.864648,0.878098,0.869104,0.930771,0.875135,0.896259,0.901017,0.902828,0.862245,0.885738,0.873335,0.888672,0.787052,0.839501,0.815145,0.825931,0.804303,0.795160,0.805978,0.761834,0.835492,0.768374,0.782409,0.772130,0.798611,0.804185,0.865064,0.883689,0.904764,0.868511,0.894584,0.889366,0.900316,0.883771,0.894440,0.856065,0.887872,0.914747,0.886920,0.856106,0.918599,0.895366,0.877023,0.873155,0.857083,0.870589,0.889993,0.899030,0.888472,0.860524,0.867152,0.899632,0.918578,0.878989,0.888044,0.838814,0.908417,0.900995,0.887230,0.913239,0.865371,1.000000,0.955766,0.777356,0.819665,0.845983,0.799072,0.787545,0.824680,0.774987,0.815292,0.923480,0.857189,0.887173,0.914885,0.904067,0.873333,0.902970,0.868042
183,Louisiana Waterthrush,9,0.703225,0.726831,0.734644,0.791522,0.762589,0.807443,0.772057,0.785665,0.822889,0.805503,0.876975,0.798393,0.852906,0.797285,0.818460,0.799289,0.759250,0.832845,0.862639,0.863828,0.856731,0.827412,0.770910,0.767494,0.778855,0.808871,0.834432,0.893040,0.762954,0.777184,0.872519,0.859432,0.870028,0.829321,0.813163,0.817308,0.904371,0.879979,0.896429,0.888648,0.835816,0.802670,0.898455,0.742793,0.755428,0.753333,0.802365,0.791322,0.824157,0.765728,0.773750,0.771840,0.779748,0.803733,0.818534,0.785700,0.813415,0.783649,0.750203,0.755598,0.752583,0.762818,0.759438,0.761918,0.763024,0.735636,0.826426,0.815826,0.821210,0.781988,0.797151,0.774287,0.829631,0.826093,0.804137,0.829829,0.845140,0.873063,0.850902,0.847575,0.845278,0.835176,0.786500,0.762344,0.861124,0.785794,0.733192,0.856512,0.794623,0.769828,0.883981,0.854759,0.794028,0.868024,0.806554,0.805172,0.840909,0.842706,0.928683,0.724276,0.706440,0.881553,0.868960,0.881025,0.785585,0.749581,0.723405,0.750104,0.838712,0.832476,0.849660,0.843072,0.846635,0.844251,0.852444,0.877042,0.882746,0.853684,0.863039,0.876954,0.863182,0.845396,0.857213,0.831458,0.894464,0.868425,0.883919,0.886968,0.882406,0.852426,0.872496,0.869021,0.871919,0.779404,0.868497,0.807859,0.839302,0.819722,0.757030,0.772620,0.752997,0.826488,0.761807,0.769433,0.771987,0.795361,0.801894,0.847098,0.872853,0.900383,0.878795,0.877644,0.876251,0.887305,0.855571,0.872268,0.844544,0.871986,0.901304,0.871612,0.823221,0.873803,0.854183,0.873722,0.859325,0.852594,0.847456,0.869999,0.869964,0.863077,0.842009,0.848751,0.854397,0.902785,0.837658,0.850230,0.792561,0.885623,0.886981,0.841911,0.908964,0.805988,0.955766,1.000000,0.789109,0.828838,0.852850,0.805279,0.777655,0.843269,0.768756,0.830939,0.914967,0.867376,0.899418,0.898410,0.877053,0.880748,0.879701,0.845525
184,Bohemian Waxwing,9,0.766793,0.778303,0.786496,0.776464,0.788594,0.785663,0.774816,0.772585,0.817555,0.834791,0.857000,0.833671,0.840111,0.785515,0.828254,0.795557,0.830754,0.791567,0.832783,0.840407,0.853031,0.744106,0.765442,0.791008,0.769756,0.810461,0.815426,0.789217,0.789643,0.797177,0.864294,0.857041,0.859931,0.853918,0.817456,0.848892,0.808789,0.827369,0.814081,0.815440,0.858629,0.837958,0.821415,0.782799,0.789876,0.780643,0.854486,0.894960,0.821347,0.766377,0.783175,0.762788,0.741696,0.799106,0.886950,0.878239,0.832283,0.795446,0.785125,0.788152,0.804267,0.796410,0.801628,0.802335,0.798070,0.782721,0.781567,0.784829,0.799911,0.739305,0.831682,0.783558,0.871903,0.848516,0.828238,0.834458,0.840071,0.838001,0.835376,0.794199,0.793103,0.823732,0.790436,0.801866,0.858092,0.773533,0.756347,0.803204,0.809192,0.761778,0.884025,0.783718,0.852821,0.862053,0.832597,0.852703,0.844114,0.831701,0.806310,0.727200,0.719709,0.810827,0.838688,0.777718,0.732317,0.774876,0.759411,0.766922,0.802390,0.773579,0.857396,0.860201,0.772083,0.847642,0.776758,0.825166,0.787907,0.833342,0.808388,0.808469,0.781985,0.802152,0.772594,0.794856,0.785630,0.810293,0.763258,0.779413,0.784409,0.838816,0.750215,0.844259,0.809941,0.785864,0.819198,0.818027,0.851995,0.798551,0.819159,0.782484,0.781979,0.806172,0.779224,0.771778,0.764143,0.794427,0.786152,0.822710,0.816391,0.795187,0.836207,0.862266,0.823560,0.838568,0.834870,0.868550,0.841190,0.847605,0.789461,0.804468,0.860908,0.820872,0.797072,0.802760,0.808370,0.830217,0.817828,0.819128,0.807487,0.820371,0.782572,0.814583,0.804029,0.807006,0.813479,0.785735,0.820275,0.829668,0.810000,0.819177,0.817135,0.792157,0.777356,0.789109,1.000000,0.946057,0.797293,0.812713,0.864524,0.796797,0.838961,0.828459,0.822854,0.802011,0.821446,0.813154,0.779505,0.784042,0.785321,0.820322
