class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
157,Bay breasted Warbler,6,0.009311,0.009240,-0.011580,-0.029001,-0.058326,-0.006575,0.000670,-0.041253,0.029499,0.115545,0.042350,0.142101,0.137363,0.233136,0.547667,0.306170,-0.002835,-0.000725,0.011161,0.323340,0.266201,0.022264,-0.015458,0.014367,-0.009693,0.014499,0.039927,0.086609,-0.044125,-0.029394,-0.031565,-0.036529,-0.054895,0.227344,0.212333,-0.002312,0.440189,0.185516,0.395651,0.163948,0.034142,0.146989,0.462846,0.006601,0.010974,0.021116,0.215598,0.088575,0.064686,0.036983,0.048420,0.012219,0.063658,0.175028,0.068272,0.393038,0.343529,0.002715,0.005690,0.003297,-0.049503,0.003094,-0.001271,-0.007213,-0.006157,-0.001107,0.055348,0.055711,0.048682,0.064524,-0.054296,0.001973,0.026285,0.006053,0.073108,0.171746,0.090576,0.057350,0.034283,0.117495,0.054398,0.058206,0.041716,-0.004372,0.106992,0.038989,0.088740,0.052538,0.086326,0.088351,0.203419,-0.017936,-0.087632,0.174451,0.391923,0.300628,0.403811,0.417949,0.138262,0.018268,0.016931,0.217993,0.186046,0.185235,0.008050,-0.041159,-0.024313,-0.008810,0.357312,0.028930,0.008616,0.001229,0.069150,0.069209,0.127419,0.228512,0.160447,0.046992,0.200663,0.018439,0.167733,0.216296,0.039764,0.143377,0.076869,0.168161,0.032629,0.010164,0.033445,0.269693,0.098785,0.135873,0.065478,0.038133,0.029658,0.135320,0.148374,0.119610,0.134406,0.107525,-0.052654,-0.070243,-0.023760,-0.042717,-0.026300,-0.044455,-0.057001,0.101549,0.033818,0.066862,0.538842,0.678863,0.457771,0.327545,0.360863,0.562683,0.701238,1.000000,0.498668,0.513282,0.547280,0.381243,0.582642,0.646967,0.723686,0.391235,0.289436,0.274554,0.634238,0.267911,0.584689,0.406486,0.410610,0.468651,0.717032,0.484446,0.394185,0.199105,0.402789,0.346791,0.259335,0.389768,0.101304,0.134861,-0.015046,0.003861,0.045654,-0.024596,0.127722,0.036502,0.092140,0.117681,0.015018,-0.018769,0.003765,-0.042582,0.066331,-0.012364,-0.061515,0.218709
158,Black and white Warbler,6,-0.009904,0.023977,-0.006693,-0.035561,0.024041,0.112031,0.079365,0.042916,0.102701,0.127741,0.064100,0.131072,0.193812,0.089316,0.197828,0.071573,-0.076997,0.054661,0.074926,0.164790,0.002232,-0.016507,-0.026839,0.020973,-0.006411,0.043390,0.092435,0.244664,0.036970,0.053067,-0.069432,-0.024948,-0.040023,0.066318,0.016871,0.003750,0.222007,0.073940,0.200855,0.093848,0.050119,0.074091,0.237367,-0.001570,0.017143,0.012533,0.150639,-0.003697,0.069808,0.074156,0.061014,0.023500,0.099976,0.053055,0.019410,0.100476,0.128583,0.063787,0.045274,0.024657,-0.003558,0.026115,0.015205,0.032210,0.028891,0.029286,0.026634,0.025411,-0.010686,0.053474,-0.038776,-0.030073,0.054328,0.041594,0.016775,0.028733,0.081080,0.059336,0.050495,0.120412,0.234614,0.044417,0.031438,0.040820,0.072685,0.039349,0.060668,0.161470,0.074254,0.053226,0.155151,0.010501,0.018751,0.276522,0.171924,0.166494,0.121167,0.225451,0.359795,0.018872,0.037095,0.068613,0.083527,0.211988,-0.030928,0.097921,0.046831,0.048842,0.184284,0.130596,0.027199,0.012537,0.188297,0.085006,0.167558,0.253586,0.151333,0.025071,0.092691,0.120241,0.105031,0.230261,0.183807,0.235458,0.234235,0.174768,0.242514,0.062005,0.226554,0.188869,0.223295,0.225072,0.166275,0.091044,0.005756,0.042806,0.036183,0.115675,0.046398,-0.014028,0.011763,0.052212,0.010640,0.022511,0.015774,0.019979,0.036754,0.027776,0.204096,0.190335,0.340541,0.392435,0.239438,0.185130,0.186622,0.277402,0.370749,0.498668,1.000000,0.450722,0.427011,0.361962,0.658627,0.682385,0.629070,0.436673,0.253597,0.219603,0.697214,0.151563,0.673182,0.243748,0.243590,0.463480,0.472147,0.634141,0.276586,0.171669,0.274764,0.274724,0.249948,0.401945,0.410503,0.405250,-0.029477,-0.016764,0.303154,0.159008,0.175956,0.276385,0.109433,0.335834,0.141261,0.137648,0.081642,0.005326,0.087273,0.049743,0.030581,0.172722
159,Black throated Blue Warbler,6,-0.049040,-0.014833,-0.013171,0.043454,-0.039168,0.033256,0.025381,0.012739,0.187760,0.219531,0.147517,0.207071,0.224735,0.227131,0.452821,0.262011,0.061480,0.076474,0.164715,0.344744,0.370378,0.099382,-0.048869,-0.002649,-0.040671,0.165418,0.195821,0.033704,0.087717,0.106695,0.046911,0.111117,0.076596,0.069694,-0.017506,0.053531,0.197491,0.098928,0.193600,0.126534,0.087081,0.157150,0.222767,-0.026903,0.013987,0.006722,0.076273,0.112945,0.192003,0.022977,0.028807,-0.004968,0.026558,0.139002,0.098915,0.066662,0.306438,0.119283,0.058597,0.036669,0.003555,0.039504,0.033154,0.044609,0.026602,0.048251,0.043414,0.026722,0.037191,0.110087,-0.051653,-0.023357,0.147164,0.278283,0.291822,0.234645,0.106532,0.102128,0.219418,0.200898,0.141509,0.149791,0.122828,0.062819,0.085445,0.068279,0.062852,0.083441,0.118558,0.100734,0.199837,0.097804,0.100262,0.172857,0.223166,0.316437,0.267334,0.353601,0.211343,0.022372,0.031682,0.072528,0.183920,0.085988,0.084468,0.014036,0.062794,0.070551,0.591208,0.019205,0.274648,0.237347,0.004336,0.305235,-0.030393,0.003091,-0.010080,0.015813,-0.054782,0.109709,-0.057896,0.128916,0.000217,0.033303,0.052565,0.080006,0.030106,0.066474,0.074473,0.032379,-0.007252,0.002701,-0.021917,0.212433,0.131013,0.267418,0.211181,0.305602,0.131268,0.031676,-0.001634,0.089469,-0.019223,-0.010458,-0.024315,0.002507,-0.010672,0.159052,0.088148,0.100493,0.410413,0.463292,0.312165,0.227154,0.237450,0.340590,0.485632,0.513282,0.450722,1.000000,0.472188,0.481854,0.420480,0.690987,0.550296,0.593763,0.339173,0.325284,0.597628,0.405474,0.561112,0.361743,0.309727,0.310870,0.412714,0.387301,0.393023,0.160837,0.281332,0.296305,0.114868,0.291684,0.190905,0.212973,0.072913,0.077527,0.112158,0.037395,0.006556,0.043963,0.198004,0.112805,0.068506,0.026580,-0.017707,0.024067,0.017379,0.050377,0.013183,0.350223
160,Blue winged Warbler,7,0.042449,0.089487,0.051433,-0.065277,-0.026751,-0.024102,-0.009081,-0.023401,0.116721,0.162620,0.140206,0.414938,0.250342,0.250924,0.357386,0.325493,0.028190,-0.026673,0.150099,0.518992,0.042185,-0.016455,-0.003301,0.008333,-0.005813,0.084307,0.115869,0.028348,0.015038,0.023193,0.020907,0.104712,0.035635,0.075281,0.040604,0.024260,0.294986,0.224806,0.277043,0.144212,0.182819,0.328780,0.385894,-0.039189,0.083202,0.024987,0.324489,0.015800,0.132827,0.058925,0.051317,0.017640,0.070479,0.174449,0.149775,0.210874,0.124723,0.049449,0.050372,0.032174,0.001307,0.045002,0.058777,0.031461,0.028962,0.040577,-0.024513,-0.022147,-0.022932,0.018444,0.037738,-0.006323,0.073220,0.124090,0.210894,0.080110,0.322066,0.168645,-0.046195,0.008227,-0.018577,-0.031674,-0.003255,0.084345,0.125604,0.058553,0.047366,0.194526,0.072847,0.046976,0.236853,-0.016290,0.070626,0.207377,0.447493,0.488472,0.365170,0.490659,0.188718,0.019356,0.048066,0.176430,0.195083,0.153002,-0.019616,0.033875,-0.001557,-0.016515,0.329439,-0.052599,0.141730,0.152615,0.025424,0.174339,0.026078,0.126180,0.023043,-0.019532,0.031682,-0.011973,0.027605,0.068323,0.008097,0.072291,0.028676,0.098455,0.031334,0.049831,0.008208,0.054310,-0.004375,0.099555,0.002481,0.121908,0.048318,0.104568,0.093134,0.094129,0.362374,0.226860,0.059603,0.058683,0.052449,0.075107,0.067459,0.051438,0.064252,0.134865,0.012842,0.062851,0.438371,0.487713,0.532774,0.377300,0.372242,0.477980,0.686868,0.547280,0.427011,0.472188,1.000000,0.602820,0.687882,0.505841,0.479397,0.563521,0.657194,0.520206,0.721521,0.487923,0.560172,0.601400,0.613885,0.567479,0.763532,0.724438,0.793805,0.343116,0.520337,0.684241,0.377466,0.756861,0.226444,0.223999,0.081601,0.140390,0.008960,-0.038989,0.097525,0.005978,0.061615,0.046964,0.097351,0.007820,0.027457,0.031155,0.061414,0.055590,-0.003562,0.481389
161,Canada Warbler,7,0.017787,0.053026,0.032728,-0.063110,0.048896,0.052030,0.090983,0.084690,0.099103,0.016908,0.080664,0.199919,0.122175,0.125143,0.191911,0.268121,0.092209,0.073557,0.167556,0.609320,0.126160,0.039260,0.031368,0.085116,0.048171,0.030712,0.073471,-0.033976,-0.006303,0.009094,0.092141,0.184188,0.170071,-0.065537,-0.040592,0.001723,0.339259,0.259948,0.324521,0.225601,0.056371,0.212340,0.412065,0.000899,0.042398,-0.026454,0.157881,-0.015604,0.068226,0.079835,0.056685,0.039934,0.104929,0.018368,0.082971,-0.109859,0.068665,0.017174,0.036860,0.013454,-0.025594,0.028107,0.002779,0.020529,0.008485,0.033743,-0.005708,-0.006410,0.010130,0.022547,0.004544,0.015442,0.033042,0.007134,0.301957,0.160430,0.267699,0.115139,0.087540,0.065668,0.010589,0.071373,0.035098,0.063554,0.196659,0.075006,0.049211,0.239460,0.128856,0.106759,0.101006,0.022082,-0.101472,0.134307,0.250648,0.282955,0.197697,0.279570,0.455832,0.048319,0.092574,0.225953,0.212472,0.261669,0.026336,0.110330,-0.007844,-0.012290,0.340921,-0.057810,0.038198,-0.001167,0.179262,0.259704,0.091610,0.050866,0.118341,-0.007172,0.069295,0.207420,0.101492,0.095158,0.143952,0.182775,0.144366,0.129006,0.191428,0.165941,0.154189,0.000144,0.154554,0.083188,0.067433,0.121327,0.082386,0.123695,0.069950,0.150150,0.173037,0.188710,0.050257,0.063549,0.050371,0.069596,0.047855,0.059622,0.076871,0.123118,0.129274,0.188924,0.483047,0.452804,0.512814,0.385950,0.432497,0.448088,0.532291,0.381243,0.361962,0.481854,0.602820,1.000000,0.497667,0.417662,0.353454,0.475900,0.735380,0.779405,0.704055,0.702260,0.486746,0.721845,0.595192,0.572781,0.607243,0.652214,0.589217,0.505932,0.442197,0.712727,0.424785,0.632473,0.415908,0.462516,-0.003319,0.054881,0.042887,-0.012021,-0.041864,-0.024119,-0.042089,-0.009518,0.169519,0.020533,0.096464,0.132572,0.115641,0.057064,0.061162,0.601257
162,Cape May Warbler,7,-0.009722,0.019408,-0.025833,-0.054968,-0.056277,0.006106,-0.022661,-0.087173,0.092838,0.199062,0.137764,0.356783,0.239759,0.112896,0.221101,0.164673,-0.054754,0.022953,0.052133,0.375580,-0.017452,-0.056157,-0.028064,0.030095,-0.008576,0.072494,0.077679,0.021114,0.008192,0.023341,-0.009093,-0.035304,-0.035894,0.119565,0.171219,0.070534,0.279654,0.148428,0.256298,0.172157,0.035811,0.202487,0.356967,-0.038621,-0.014900,0.018730,0.194646,0.043038,0.106651,0.059438,0.053781,0.025113,0.069593,0.074519,0.073561,0.230712,0.143914,0.018337,-0.000598,-0.002989,-0.040322,-0.009864,0.004891,-0.007399,-0.005952,-0.005443,0.047896,0.036339,0.021499,0.060961,-0.008989,-0.022311,0.011389,0.022299,0.055784,-0.028033,0.171726,0.077733,-0.041847,0.061300,0.045933,-0.028258,0.014271,-0.007899,0.153839,-0.005567,0.035556,0.234679,0.038798,0.028027,0.172570,-0.054761,-0.019253,0.134267,0.263555,0.279064,0.215382,0.352652,0.362449,0.008709,0.023140,0.153172,0.150808,0.303957,-0.082726,0.021670,0.010976,0.032320,0.316801,-0.007835,-0.030971,-0.032062,0.134118,0.040067,0.042267,0.100119,0.034417,-0.014369,0.040065,0.076460,0.062224,0.180117,0.091899,0.234840,0.135600,0.223321,0.150704,0.088360,0.118956,0.082890,0.130951,0.010362,-0.022359,0.088924,0.005554,0.099950,0.126795,0.069695,0.166151,0.102528,-0.056170,-0.037436,-0.020484,-0.049944,-0.031850,-0.041789,-0.024450,0.047373,0.161551,0.221889,0.352125,0.463684,0.442886,0.298807,0.301551,0.390176,0.608984,0.582642,0.658627,0.420480,0.687882,0.497667,1.000000,0.607024,0.542609,0.482919,0.460946,0.379625,0.811645,0.264820,0.786882,0.437934,0.477400,0.705052,0.725113,0.851385,0.516080,0.249684,0.423532,0.489139,0.263870,0.640574,0.397058,0.371238,-0.019585,0.023174,0.076852,0.056007,0.119811,0.054897,0.143291,0.083402,0.011049,-0.027381,-0.035692,-0.071284,-0.032865,-0.000785,-0.083157,0.296032
163,Cerulean Warbler,7,-0.029937,-0.014246,-0.032387,-0.013531,-0.072543,0.052240,-0.007285,-0.012899,0.086032,0.120393,0.038804,0.121402,0.109948,0.252184,0.460219,0.239089,-0.052212,-0.053510,0.165503,0.258746,0.051272,0.022573,-0.009456,-0.000780,-0.005279,0.033943,0.077823,0.136434,0.019442,0.043165,0.063091,0.101483,0.076630,0.030730,0.021026,0.022764,0.384343,0.221451,0.387851,0.215416,0.165072,0.197094,0.384023,-0.023280,0.044311,0.024328,0.061536,-0.069784,0.100743,0.063108,0.058112,0.006712,0.099779,0.178010,-0.075637,0.175227,0.139761,0.057569,0.042560,0.033042,-0.010737,0.026432,0.042397,0.033210,0.018665,0.026780,0.023111,0.033408,0.001454,0.084026,-0.037145,-0.020335,0.138732,0.188900,0.067246,0.148610,0.206164,0.248348,0.189531,0.201525,0.188449,0.154267,0.092954,0.044289,0.030759,0.092613,0.066351,0.070322,0.063333,0.090536,0.304348,0.025908,-0.016028,0.320243,0.177966,0.140010,0.161036,0.222050,0.190514,0.008544,0.024634,0.250481,0.269536,0.123316,0.020719,0.016962,0.033642,0.024865,0.310391,0.015197,0.183446,0.142315,-0.012828,0.125876,0.037557,0.171477,0.053520,0.034800,0.057323,0.021610,-0.013349,0.136085,0.010467,0.038494,0.063384,0.095940,0.030303,0.019777,0.046972,0.142258,0.029267,0.094390,0.012273,0.105889,0.124829,0.160073,0.139795,0.289746,0.088155,0.048765,-0.024090,0.055746,0.003314,-0.004288,-0.021840,0.016486,0.012128,0.082572,0.114977,0.095389,0.456165,0.548725,0.341087,0.241269,0.305833,0.450644,0.531960,0.646967,0.682385,0.690987,0.505841,0.417662,0.607024,1.000000,0.672439,0.519553,0.231272,0.205605,0.711801,0.246036,0.713588,0.327628,0.264519,0.399052,0.564544,0.529412,0.380163,0.129997,0.267159,0.279822,0.081583,0.389787,0.171199,0.184881,-0.051106,-0.037009,0.126521,0.071481,0.137798,0.117214,0.117500,0.180646,0.086948,-0.015937,-0.015742,-0.002839,0.021852,0.007974,-0.044231,0.177054
164,Chestnut sided Warbler,7,-0.013559,0.005941,-0.039326,0.006865,-0.045817,0.027639,0.012451,-0.021727,0.067353,0.150130,0.021124,0.156759,0.173606,0.137220,0.378507,0.239720,0.010832,0.088086,0.030076,0.329489,0.258741,-0.026774,-0.006905,0.020379,0.013997,0.052360,0.059743,0.201002,0.006973,0.026132,0.041675,0.045846,0.046375,0.171465,0.098103,0.031064,0.226980,0.100524,0.209051,0.043975,0.092589,0.141913,0.233545,0.037527,0.014544,0.023924,0.078626,0.164036,0.083434,0.051842,0.059834,-0.008606,0.074712,0.118731,0.034936,0.228188,0.278739,-0.025362,0.026019,0.017626,-0.025541,0.011620,-0.004722,0.025694,0.004408,0.009701,0.064910,0.037434,0.028424,0.072273,-0.009026,-0.003400,0.115653,0.100886,0.190653,0.087077,0.112698,0.099244,0.106213,0.166414,0.166583,0.107079,0.041757,0.008588,0.133858,0.031392,0.080158,0.113280,0.106778,0.000028,0.123889,-0.029306,-0.070314,0.184030,0.263894,0.262241,0.293674,0.319293,0.179023,0.025766,0.015953,0.044413,0.106769,0.021650,-0.013176,0.072186,0.018971,0.056168,0.384566,0.078843,0.103801,0.074570,0.085265,0.214828,0.117411,0.289902,0.155017,0.161338,0.148333,0.066417,0.097492,0.298716,0.115043,0.134769,0.118960,0.174562,0.128473,0.081368,0.134760,0.268138,0.090031,0.189102,0.166731,0.078646,0.008842,0.058054,0.090877,0.138269,0.065326,-0.017142,-0.027175,-0.020531,-0.020552,-0.025032,-0.029677,-0.015405,-0.004688,0.227872,0.038281,0.000637,0.564331,0.529135,0.313073,0.258484,0.212057,0.445134,0.481837,0.723686,0.629070,0.550296,0.479397,0.353454,0.542609,0.672439,1.000000,0.620244,0.364330,0.332641,0.654845,0.294273,0.674728,0.348848,0.266750,0.387579,0.496771,0.532365,0.328465,0.131233,0.304027,0.318148,0.189082,0.374822,0.100917,0.144994,-0.026017,-0.030019,0.177433,0.115113,0.156409,0.193209,0.064158,0.256079,0.048069,-0.000764,-0.033660,-0.096556,0.017504,-0.060115,-0.092386,0.335666
165,Golden winged Warbler,7,-0.020399,-0.008554,0.003623,-0.035955,0.023414,0.001315,0.025713,0.069301,0.115276,0.298791,0.135740,0.257589,0.268669,0.142072,0.290624,0.242270,0.097434,0.157487,0.150318,0.472394,0.129339,0.048730,-0.054728,-0.034817,-0.039754,0.112040,0.123222,0.063687,0.051796,0.069991,0.019674,0.075331,0.047262,0.117929,0.048890,0.070460,0.148129,0.088165,0.150940,0.055914,0.112742,0.183226,0.192012,-0.045115,0.023080,0.010225,0.090534,0.305356,0.127549,0.045719,0.037706,-0.022359,0.030199,0.158215,0.187612,0.121799,0.187429,0.056309,0.045403,0.032873,0.015918,0.037305,0.018621,0.037804,0.006261,0.034217,0.045208,0.024163,0.017194,0.055707,-0.007436,-0.041418,0.167996,0.215133,0.373310,0.145338,0.179637,0.116981,0.067672,0.045155,0.040409,0.056883,0.013130,0.048547,0.246293,0.006435,0.067625,0.186331,0.108632,0.030000,0.163376,0.044700,0.061940,0.129068,0.239225,0.349466,0.223294,0.338622,0.246846,0.053494,0.072119,0.031298,0.109203,0.097987,0.032745,0.084548,0.035772,0.036308,0.538658,0.008803,0.261510,0.225515,0.105194,0.482842,0.119374,0.220982,0.138042,0.145751,0.068996,0.130358,0.057848,0.185078,0.120326,0.099298,0.156362,0.155556,0.188287,0.249335,0.192836,0.165747,0.096877,0.174978,0.191271,0.141766,0.034074,0.078246,0.096174,0.129434,0.100937,-0.001274,0.056270,0.074742,0.028860,0.054782,0.034718,0.061032,0.072742,0.448366,0.042274,0.068529,0.520121,0.455423,0.356844,0.293838,0.218017,0.348852,0.427056,0.391235,0.436673,0.593763,0.563521,0.475900,0.482919,0.519553,0.620244,1.000000,0.567196,0.511650,0.620303,0.440979,0.683537,0.475516,0.418981,0.544760,0.459996,0.560489,0.383653,0.281813,0.442250,0.403092,0.286257,0.380966,0.242323,0.276393,0.084079,0.090237,0.163269,0.131666,0.053217,0.095183,0.059966,0.159410,0.162842,0.056830,0.030511,0.028307,0.056630,0.047659,0.020841,0.588559
166,Hooded Warbler,7,0.052987,0.095292,0.051995,-0.058940,0.018770,-0.036656,0.029783,0.025849,0.077270,0.039009,0.064430,0.251921,0.191452,0.158271,0.174363,0.340376,0.185308,0.209883,0.163346,0.614389,0.098983,-0.041992,0.013654,0.070627,0.031386,0.064926,0.088359,-0.000187,-0.007826,-0.000812,0.085435,0.109216,0.100243,0.017220,0.040796,0.029365,0.231281,0.207752,0.216416,0.080491,0.069657,0.195147,0.318505,-0.014966,0.054032,-0.019055,0.191474,0.122782,0.074160,0.051961,0.048870,0.025312,0.070746,0.085900,0.157435,-0.061160,0.052143,-0.025283,0.038254,0.024784,-0.012379,0.041205,0.016486,0.016398,0.010873,0.037425,-0.011343,-0.014477,-0.004890,0.009809,0.019184,-0.007221,0.124438,0.072766,0.560001,0.176920,0.249778,0.072553,-0.035664,-0.009720,-0.027336,-0.032894,-0.007884,0.060085,0.287360,0.056053,0.024632,0.226331,0.138427,0.037139,0.070054,-0.069097,-0.062894,0.137009,0.342624,0.425091,0.261230,0.378655,0.365355,0.051712,0.084517,0.115389,0.141327,0.170419,-0.051781,0.126052,-0.020255,-0.028328,0.318286,0.002121,0.032286,-0.005024,0.166955,0.406151,0.119915,0.149893,0.158171,0.079302,0.122337,0.149346,0.136991,0.139259,0.151739,0.176039,0.154512,0.150061,0.169488,0.211257,0.146268,0.036202,0.121527,0.156740,0.157862,0.145724,0.010842,0.041256,0.039785,0.054950,0.169015,0.232456,0.067050,0.014271,0.029695,0.075954,0.053628,0.038900,0.063779,0.331932,0.081057,0.087599,0.563740,0.404183,0.532761,0.465069,0.380565,0.436606,0.488474,0.289436,0.253597,0.339173,0.657194,0.735380,0.460946,0.231272,0.364330,0.567196,1.000000,0.850753,0.564164,0.752290,0.382483,0.724935,0.649773,0.553446,0.548775,0.634846,0.684272,0.514086,0.554721,0.843275,0.538270,0.702768,0.301551,0.350759,-0.024309,0.044613,0.031494,0.017885,-0.021883,0.021486,-0.042353,0.017202,0.190092,0.033630,0.122889,0.121889,0.131635,0.049131,0.072518,0.759221
167,Kentucky Warbler,7,0.061596,0.088952,0.045832,-0.052407,0.061243,-0.006926,0.072026,0.071615,0.088641,-0.004542,0.083226,0.206069,0.104709,0.088767,0.121449,0.283256,0.183449,0.243312,0.149075,0.701813,0.090561,-0.014395,0.026538,0.067535,0.045288,0.048416,0.083733,0.010793,-0.003203,0.012298,0.141616,0.165228,0.148424,-0.050751,0.009056,-0.012236,0.194232,0.133326,0.156080,0.038674,-0.007552,0.114419,0.269859,0.007894,0.030274,-0.042622,0.140634,0.114215,0.096842,0.046274,0.034382,0.026849,0.064375,0.029184,0.143084,-0.100969,0.039000,-0.030122,0.006965,-0.003848,-0.022273,0.002470,-0.032390,-0.017217,-0.012189,0.015467,0.001536,-0.001442,0.013139,0.033331,0.015867,-0.014538,0.078960,0.025804,0.493789,0.113218,0.178806,0.020565,-0.032094,-0.009562,-0.062062,-0.017441,0.010256,0.017425,0.276406,0.025869,0.045829,0.253715,0.091591,0.020872,0.026073,-0.060507,-0.106404,0.051024,0.249912,0.320746,0.178820,0.267260,0.437153,0.014601,0.050628,0.056467,0.046626,0.159834,-0.030293,0.081031,-0.009366,-0.043532,0.268142,-0.006549,0.037302,0.001403,0.195272,0.358502,0.109263,0.094025,0.159993,0.027639,0.082310,0.192170,0.165093,0.090681,0.201787,0.226061,0.172516,0.185997,0.200382,0.250387,0.169422,-0.005699,0.135519,0.148719,0.166061,0.153821,0.004297,0.065241,0.024087,0.083130,0.083592,0.174599,0.051437,-0.005916,0.018764,0.058978,0.029717,0.026117,0.048618,0.293146,0.086591,0.070921,0.539359,0.393638,0.536237,0.495404,0.351708,0.389601,0.452698,0.274554,0.219603,0.325284,0.520206,0.779405,0.379625,0.205605,0.332641,0.511650,0.850753,1.000000,0.517004,0.750124,0.368277,0.723393,0.624160,0.571111,0.490340,0.590846,0.525872,0.648366,0.541305,0.748516,0.648734,0.557810,0.393668,0.453644,0.010933,0.065587,0.050243,0.024380,-0.067991,-0.012806,-0.088747,0.004589,0.243192,0.053170,0.190817,0.176065,0.193411,0.050740,0.123664,0.838057
