class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
77,snail,4,0.913877,0.920161,0.900949,0.928011,0.957340,0.887312,0.942369,0.953319,0.907693,0.900297,0.937227,0.904503,0.902694,0.882093,0.940743,0.916881,0.913981,0.878226,0.957572,0.915092,0.850889,0.925663,0.911722,0.926667,0.916946,0.907148,0.951977,0.962469,0.915722,0.923015,0.898473,0.917749,0.960770,0.939821,0.918457,0.899991,0.900384,0.902952,0.931768,0.921501,0.933624,0.879780,0.935745,0.907338,0.953512,0.948399,0.904690,0.928636,0.877905,0.904265,0.950682,0.967736,0.927326,0.907202,0.928677,0.958418,0.925135,0.928235,0.881962,0.939243,0.864033,0.911622,0.913140,0.939358,0.932913,0.938622,0.921331,0.945419,0.906232,0.884526,0.911104,0.893079,0.923176,0.899602,0.939856,0.941359,0.848568,1.000000,0.932351,0.936982,0.942054,0.891782,0.917761,0.891026,0.917722,0.889822,0.895066,0.860193,0.899047,0.912341,0.859331,0.903536,0.914698,0.948008,0.899984,0.912212,0.934900,0.920898,0.857303,0.927119
78,snake,4,0.887878,0.919529,0.883226,0.922949,0.947155,0.860241,0.923595,0.934164,0.890046,0.868325,0.905868,0.886770,0.880532,0.861271,0.936862,0.908170,0.886384,0.857476,0.955951,0.907415,0.833494,0.923080,0.891005,0.899603,0.893105,0.879941,0.939553,0.950122,0.884462,0.930043,0.902651,0.922654,0.929204,0.926192,0.921161,0.882756,0.896601,0.878836,0.925198,0.899492,0.899198,0.861214,0.938285,0.913880,0.958049,0.937037,0.885177,0.907233,0.864726,0.891486,0.942362,0.943364,0.903417,0.882905,0.918682,0.945002,0.905432,0.898118,0.861575,0.917894,0.831166,0.884311,0.889730,0.923909,0.935354,0.909235,0.912493,0.932420,0.874213,0.861035,0.902984,0.861041,0.916938,0.914857,0.945616,0.917859,0.829280,0.932351,1.000000,0.921820,0.929652,0.862921,0.899695,0.890016,0.884997,0.878892,0.883949,0.846117,0.915903,0.877649,0.844589,0.897103,0.910054,0.926886,0.862227,0.903833,0.913297,0.920661,0.848293,0.933147
79,spider,4,0.902519,0.922234,0.897842,0.922491,0.935369,0.861223,0.953971,0.968020,0.892009,0.878389,0.919625,0.902482,0.886116,0.867468,0.952180,0.909286,0.894522,0.857541,0.957478,0.900151,0.847349,0.916957,0.905888,0.907459,0.954449,0.885912,0.963288,0.936089,0.899219,0.937204,0.898663,0.905012,0.936518,0.915313,0.917733,0.898573,0.905487,0.874674,0.925595,0.907618,0.918607,0.867212,0.923251,0.902481,0.957570,0.946784,0.899964,0.900860,0.869759,0.890060,0.944994,0.940065,0.896425,0.899690,0.927477,0.939219,0.904038,0.911943,0.855124,0.912491,0.827917,0.896219,0.904912,0.913297,0.928553,0.924590,0.906335,0.930431,0.875422,0.881750,0.904064,0.873346,0.908228,0.907546,0.934546,0.921765,0.850488,0.936982,0.921820,1.000000,0.926529,0.869539,0.912997,0.894326,0.895110,0.876885,0.882767,0.854020,0.904443,0.874421,0.848472,0.878073,0.918232,0.927936,0.885182,0.907044,0.901906,0.912420,0.861539,0.928411
80,squirrel,5,0.902756,0.930311,0.926631,0.961490,0.968973,0.888779,0.936539,0.927937,0.913149,0.887236,0.924628,0.930246,0.919436,0.890340,0.940558,0.939963,0.909882,0.897750,0.950125,0.929780,0.855100,0.958217,0.916230,0.924017,0.893128,0.912822,0.940677,0.961906,0.903318,0.947772,0.924298,0.945736,0.957078,0.936199,0.953840,0.923088,0.937569,0.908822,0.961304,0.925161,0.926823,0.881697,0.965914,0.941804,0.962186,0.943534,0.933064,0.928917,0.892934,0.912501,0.964649,0.943126,0.928509,0.902322,0.921973,0.972213,0.927540,0.917306,0.882263,0.937982,0.856391,0.898474,0.886565,0.952508,0.962132,0.954977,0.946244,0.949646,0.906579,0.886500,0.912914,0.895197,0.942802,0.934911,0.962901,0.942483,0.876625,0.942054,0.929652,0.926529,1.000000,0.886150,0.911515,0.895294,0.920235,0.894768,0.890552,0.868784,0.941267,0.894184,0.882293,0.894210,0.921758,0.953365,0.900415,0.919051,0.927294,0.949761,0.881624,0.920516
81,streetcar,5,0.866556,0.870884,0.879664,0.897204,0.905149,0.889871,0.889512,0.878807,0.904196,0.879226,0.891205,0.895673,0.924665,0.932027,0.884519,0.895268,0.891660,0.897295,0.890607,0.881321,0.841479,0.887131,0.903176,0.905401,0.846002,0.902689,0.901453,0.906571,0.884190,0.886590,0.857717,0.885527,0.907396,0.938560,0.882290,0.894628,0.840864,0.922205,0.885794,0.909936,0.912222,0.860281,0.898281,0.884409,0.883669,0.922811,0.902156,0.931072,0.871805,0.896311,0.881109,0.899850,0.926254,0.863961,0.891757,0.903829,0.913519,0.871187,0.892641,0.931732,0.847534,0.882469,0.870877,0.846884,0.871356,0.868797,0.862751,0.909054,0.921682,0.881350,0.877581,0.876437,0.888543,0.852336,0.881034,0.878193,0.874534,0.891782,0.862921,0.869539,0.886150,1.000000,0.908247,0.868162,0.889176,0.874329,0.879344,0.859850,0.879412,0.906873,0.897851,0.851705,0.882132,0.876709,0.889086,0.883618,0.923954,0.901270,0.866173,0.844667
82,sunflower,5,0.910941,0.916619,0.903352,0.920672,0.927576,0.882416,0.952577,0.920113,0.903214,0.893456,0.926155,0.911744,0.917253,0.887967,0.946584,0.909119,0.905634,0.895779,0.938438,0.902253,0.850657,0.911541,0.919600,0.938018,0.881581,0.902335,0.932690,0.924709,0.910980,0.915244,0.891503,0.902887,0.930731,0.944429,0.903282,0.915829,0.874374,0.909410,0.905259,0.922203,0.929062,0.872391,0.921803,0.913118,0.916683,0.940677,0.915312,0.946408,0.872327,0.921434,0.911253,0.942019,0.937124,0.914653,0.960032,0.924403,0.944138,0.917972,0.873235,0.944932,0.858289,0.910530,0.955485,0.894026,0.902995,0.893136,0.887327,0.927593,0.907798,0.897657,0.947590,0.900688,0.908225,0.897869,0.908513,0.891743,0.882956,0.917761,0.899695,0.912997,0.911515,0.908247,1.000000,0.908179,0.906599,0.868693,0.889833,0.871379,0.906565,0.899694,0.870231,0.872476,0.961156,0.919832,0.898064,0.906078,0.939194,0.912540,0.878254,0.890203
83,sweet pepper,5,0.944370,0.897644,0.899644,0.891296,0.894952,0.879162,0.908309,0.906499,0.894540,0.914301,0.940465,0.903859,0.886370,0.881612,0.915882,0.895571,0.933735,0.863898,0.928170,0.896378,0.867848,0.896884,0.915737,0.885956,0.886089,0.904900,0.927431,0.892839,0.914433,0.904689,0.869915,0.884351,0.920708,0.889739,0.886149,0.902332,0.877201,0.878711,0.888634,0.921874,0.926277,0.891220,0.894586,0.887255,0.907420,0.941016,0.905470,0.898268,0.877245,0.884961,0.900014,0.924447,0.890560,0.941882,0.927123,0.895665,0.905002,0.950032,0.875982,0.898774,0.810642,0.914134,0.896738,0.867795,0.888212,0.880237,0.865504,0.895192,0.868594,0.888340,0.918879,0.847552,0.869899,0.880162,0.882734,0.892177,0.869132,0.891026,0.890016,0.894326,0.895294,0.868162,0.908179,1.000000,0.908675,0.863138,0.907806,0.880457,0.885256,0.862311,0.851365,0.843648,0.923016,0.905221,0.892143,0.872024,0.886205,0.880125,0.876335,0.888460
84,table,5,0.901475,0.893970,0.905634,0.906404,0.911919,0.955776,0.908088,0.899314,0.925803,0.921433,0.962376,0.908331,0.925623,0.906376,0.918335,0.906745,0.933132,0.906495,0.921741,0.901684,0.937266,0.902617,0.939360,0.914650,0.874809,0.969028,0.924772,0.917246,0.959513,0.909495,0.884057,0.903497,0.938637,0.920719,0.891531,0.905430,0.864663,0.930646,0.901254,0.938881,0.973006,0.897454,0.916092,0.895445,0.912293,0.934785,0.923389,0.924602,0.901046,0.912630,0.904936,0.934203,0.924032,0.901969,0.927716,0.916866,0.926306,0.913243,0.899155,0.930582,0.852075,0.941669,0.891234,0.881420,0.897033,0.897001,0.871050,0.921170,0.902851,0.891513,0.919502,0.888419,0.880605,0.893878,0.890298,0.910098,0.884428,0.917722,0.884997,0.895110,0.920235,0.889176,0.906599,0.908675,1.000000,0.890073,0.916147,0.905252,0.899258,0.887860,0.869195,0.862320,0.922230,0.922639,0.949217,0.891822,0.917215,0.897483,0.878976,0.895812
85,tank,6,0.869649,0.881036,0.870927,0.894463,0.903885,0.866590,0.884197,0.895218,0.892180,0.876496,0.904579,0.880110,0.902640,0.903214,0.891367,0.897039,0.897384,0.874792,0.904852,0.887924,0.845725,0.884740,0.896009,0.888220,0.865945,0.889163,0.902445,0.919576,0.890535,0.910040,0.886184,0.895748,0.918832,0.893254,0.878875,0.870381,0.853473,0.879205,0.893198,0.906520,0.907337,0.896745,0.908092,0.884770,0.908806,0.907544,0.893617,0.885263,0.903501,0.887838,0.896457,0.895204,0.890467,0.857944,0.873904,0.913004,0.894459,0.873351,0.903318,0.901950,0.839973,0.884502,0.858317,0.872397,0.877505,0.879421,0.866185,0.913568,0.877240,0.904052,0.861749,0.864649,0.881062,0.889209,0.893283,0.892058,0.858383,0.889822,0.878892,0.876885,0.894768,0.874329,0.868693,0.863138,0.890073,1.000000,0.897726,0.865348,0.885814,0.919853,0.891471,0.864821,0.877845,0.900495,0.877490,0.899377,0.887213,0.884611,0.841292,0.877312
86,telephone,6,0.901196,0.886929,0.888998,0.891353,0.900675,0.902343,0.893623,0.895488,0.910847,0.910588,0.936780,0.895412,0.896779,0.900514,0.900412,0.891570,0.937341,0.873450,0.913026,0.887603,0.904817,0.888794,0.939561,0.891422,0.875410,0.927086,0.909617,0.903818,0.917272,0.905432,0.875364,0.885247,0.924554,0.896840,0.878824,0.892493,0.862190,0.895930,0.885299,0.953583,0.945969,0.928848,0.897990,0.882609,0.904093,0.919844,0.903674,0.900132,0.898561,0.886340,0.899815,0.909796,0.896463,0.889780,0.901949,0.902709,0.903369,0.902479,0.902033,0.903557,0.823080,0.925305,0.869482,0.869033,0.882876,0.875021,0.857511,0.906538,0.875800,0.898620,0.891096,0.850439,0.876309,0.885609,0.882101,0.908889,0.864433,0.895066,0.883949,0.882767,0.890552,0.879344,0.889833,0.907806,0.916147,0.897726,1.000000,0.926109,0.879236,0.899423,0.862060,0.858613,0.899613,0.898462,0.918675,0.888329,0.891487,0.883390,0.862216,0.892682
87,television,6,0.886373,0.864548,0.877643,0.869584,0.870090,0.904947,0.867599,0.860588,0.892852,0.887617,0.914474,0.884726,0.881255,0.890579,0.874713,0.868391,0.911681,0.850517,0.879493,0.861993,0.895303,0.865966,0.920763,0.875319,0.840419,0.931266,0.881073,0.870892,0.904690,0.872018,0.848816,0.863059,0.896895,0.875520,0.859413,0.878724,0.836243,0.883425,0.864863,0.932684,0.930572,0.892802,0.876747,0.863456,0.873427,0.894138,0.889679,0.889405,0.885708,0.867615,0.864764,0.876479,0.882874,0.868173,0.884722,0.874966,0.893094,0.876645,0.891988,0.887978,0.814209,0.905749,0.848194,0.845630,0.852385,0.861947,0.835809,0.876829,0.858608,0.869353,0.877590,0.838453,0.847243,0.860050,0.851262,0.884058,0.853272,0.860193,0.846117,0.854020,0.868784,0.859850,0.871379,0.880457,0.905252,0.865348,0.926109,1.000000,0.862332,0.858461,0.859116,0.825663,0.883979,0.868835,0.923895,0.861389,0.873967,0.858294,0.853655,0.851308
88,tiger,6,0.879626,0.927404,0.919107,0.955346,0.951360,0.873249,0.927988,0.910190,0.892005,0.874397,0.908357,0.926563,0.896332,0.881583,0.932921,0.943005,0.897473,0.871825,0.926506,0.931740,0.838314,0.941982,0.903725,0.896157,0.875438,0.898310,0.941223,0.942516,0.888987,0.944483,0.910538,0.938828,0.934329,0.920393,0.958038,0.920128,0.909120,0.884586,0.949015,0.907077,0.904017,0.861259,0.976283,0.977160,0.938040,0.945196,0.926930,0.902250,0.885666,0.900789,0.933250,0.915368,0.899216,0.887312,0.911437,0.946319,0.917862,0.884899,0.878254,0.912034,0.830442,0.891568,0.874618,0.918780,0.939210,0.918547,0.927571,0.939514,0.872902,0.879006,0.908449,0.861038,0.932185,0.926286,0.942899,0.901931,0.860232,0.899047,0.915903,0.904443,0.941267,0.879412,0.906565,0.885256,0.899258,0.885814,0.879236,0.862332,1.000000,0.878733,0.848687,0.883476,0.913077,0.933774,0.871695,0.898687,0.899757,0.965748,0.887595,0.877782
89,tractor,6,0.875526,0.881884,0.872351,0.908073,0.917342,0.879698,0.904780,0.900392,0.899444,0.883423,0.898544,0.885264,0.915835,0.905110,0.893339,0.905873,0.900210,0.883720,0.910928,0.908806,0.842200,0.892646,0.899625,0.905980,0.859138,0.894540,0.908619,0.927651,0.885140,0.904879,0.872377,0.902063,0.927902,0.927501,0.884636,0.875379,0.846298,0.908750,0.896938,0.914021,0.910058,0.911032,0.910509,0.889664,0.902945,0.921779,0.895941,0.916232,0.889112,0.905127,0.893886,0.909666,0.920156,0.868705,0.881899,0.918504,0.911157,0.882155,0.915307,0.931047,0.873061,0.877430,0.866368,0.870850,0.881916,0.878672,0.879837,0.920862,0.908699,0.894702,0.862292,0.876889,0.900039,0.874693,0.893508,0.897611,0.861683,0.912341,0.877649,0.874421,0.894184,0.906873,0.899694,0.862311,0.887860,0.919853,0.899423,0.858461,0.878733,1.000000,0.892913,0.875804,0.872727,0.893261,0.889143,0.896092,0.918855,0.896673,0.836256,0.868608
90,train,7,0.846168,0.848151,0.854026,0.870228,0.870436,0.862415,0.861275,0.853587,0.895284,0.856020,0.869286,0.860152,0.917479,0.932134,0.865815,0.871533,0.869923,0.891376,0.877140,0.874898,0.825926,0.859380,0.887971,0.886386,0.823816,0.877834,0.856371,0.875512,0.861320,0.866840,0.851403,0.867139,0.884820,0.887476,0.857974,0.852712,0.823557,0.893042,0.870162,0.890669,0.887205,0.873742,0.874439,0.853758,0.866943,0.870828,0.875414,0.891306,0.883982,0.891444,0.859495,0.870523,0.894628,0.848103,0.856811,0.876015,0.882389,0.851904,0.890517,0.897746,0.867145,0.855202,0.837155,0.847555,0.850455,0.855302,0.831743,0.875277,0.906104,0.875221,0.847647,0.864978,0.845315,0.853481,0.851889,0.853175,0.859446,0.859331,0.844589,0.848472,0.882293,0.897851,0.870231,0.851365,0.869195,0.891471,0.862060,0.859116,0.848687,0.892913,1.000000,0.829739,0.862570,0.873383,0.864107,0.865811,0.887013,0.843677,0.814242,0.838052
91,trout,7,0.860458,0.945858,0.856489,0.904550,0.933001,0.843124,0.896027,0.901430,0.864243,0.861572,0.885940,0.863890,0.867578,0.842039,0.910505,0.866118,0.870295,0.835457,0.917727,0.875453,0.813239,0.881026,0.866666,0.872761,0.859519,0.861675,0.916400,0.936406,0.867797,0.906130,0.911058,0.877453,0.942044,0.906527,0.900539,0.861421,0.869650,0.862451,0.889252,0.867844,0.882486,0.849546,0.907250,0.885485,0.920803,0.921852,0.862961,0.880742,0.846770,0.863077,0.911639,0.914424,0.874524,0.855159,0.880311,0.934386,0.878684,0.873365,0.854948,0.891846,0.813936,0.875246,0.858448,0.902595,0.899247,0.887125,0.878644,0.928486,0.844708,0.857881,0.861289,0.846826,0.911237,0.914160,0.922439,0.900409,0.797498,0.903536,0.897103,0.878073,0.894210,0.851705,0.872476,0.843648,0.862320,0.864821,0.858613,0.825663,0.883476,0.875804,0.829739,1.000000,0.869230,0.922201,0.842466,0.921378,0.896714,0.903233,0.831499,0.883037
92,tulip,7,0.927569,0.924353,0.916502,0.916168,0.922625,0.883750,0.948267,0.919702,0.905523,0.892099,0.938784,0.919491,0.910864,0.887212,0.957886,0.908310,0.910513,0.897289,0.944314,0.903724,0.860463,0.913547,0.929273,0.929430,0.888123,0.910920,0.937358,0.919780,0.925796,0.918088,0.897856,0.904385,0.936765,0.931241,0.909869,0.925832,0.891346,0.903719,0.911303,0.931786,0.935395,0.880750,0.923207,0.912161,0.921047,0.941760,0.923871,0.936020,0.883754,0.918481,0.919794,0.945806,0.925368,0.919440,0.985809,0.924477,0.934842,0.930914,0.873594,0.934320,0.840659,0.923171,0.966190,0.897659,0.911658,0.908333,0.884732,0.925394,0.894138,0.898206,0.978664,0.891872,0.900934,0.911858,0.912284,0.904150,0.880344,0.914698,0.910054,0.918232,0.921758,0.882132,0.961156,0.923016,0.922230,0.877845,0.899613,0.883979,0.913077,0.872727,0.862570,0.869230,1.000000,0.921475,0.904389,0.901633,0.930445,0.907094,0.886994,0.911220
93,turtle,7,0.905380,0.960996,0.917911,0.947619,0.964693,0.893887,0.942443,0.942902,0.913169,0.892978,0.933337,0.918517,0.915057,0.893924,0.949987,0.937302,0.909509,0.890705,0.952468,0.932519,0.860970,0.938115,0.915424,0.918175,0.912355,0.913175,0.958173,0.966526,0.905386,0.943608,0.954065,0.934550,0.973637,0.928290,0.938782,0.914627,0.921321,0.902506,0.948575,0.919919,0.928039,0.885399,0.952788,0.928998,0.965989,0.956126,0.921513,0.916925,0.899419,0.916404,0.957891,0.952213,0.916148,0.910644,0.927726,0.969123,0.937673,0.922620,0.886862,0.929242,0.862020,0.911417,0.898062,0.949388,0.951415,0.936772,0.924895,0.969958,0.899132,0.887589,0.912477,0.904117,0.944936,0.964080,0.953137,0.926151,0.872551,0.948008,0.926886,0.927936,0.953365,0.876709,0.919832,0.905221,0.922639,0.900495,0.898462,0.868835,0.933774,0.893261,0.873383,0.922201,0.921475,1.000000,0.891525,0.944226,0.920937,0.930686,0.876758,0.909009
94,wardrobe,7,0.900611,0.878077,0.887581,0.885217,0.889867,0.942523,0.896730,0.884190,0.910294,0.916383,0.938132,0.895102,0.914870,0.901257,0.899727,0.887239,0.931404,0.895921,0.911171,0.880442,0.920343,0.883590,0.937590,0.918123,0.866789,0.955374,0.904830,0.898697,0.936624,0.893313,0.862941,0.878077,0.920655,0.914618,0.872969,0.892622,0.852144,0.923384,0.881497,0.944698,0.954732,0.885024,0.895660,0.878169,0.893888,0.916182,0.905834,0.921418,0.882669,0.898425,0.887223,0.907547,0.918626,0.897583,0.909981,0.897829,0.916122,0.906585,0.885169,0.923663,0.846084,0.923715,0.878349,0.859776,0.868493,0.881082,0.854070,0.902876,0.897722,0.886303,0.900922,0.886546,0.864784,0.869666,0.862667,0.897763,0.879783,0.899984,0.862227,0.885182,0.900415,0.889086,0.898064,0.892143,0.949217,0.877490,0.918675,0.923895,0.871695,0.889143,0.864107,0.842466,0.904389,0.891525,1.000000,0.877744,0.909950,0.880324,0.860583,0.887520
95,whale,8,0.882991,0.942866,0.884896,0.937324,0.946500,0.863514,0.918568,0.920720,0.888145,0.883425,0.912595,0.892715,0.912997,0.877617,0.929750,0.913902,0.895232,0.875948,0.927892,0.907101,0.845478,0.919307,0.906527,0.925366,0.890118,0.887549,0.932658,0.951601,0.899964,0.934905,0.978422,0.925370,0.949658,0.922329,0.916242,0.886877,0.880033,0.885706,0.923129,0.911317,0.915068,0.866468,0.926280,0.904555,0.933735,0.937337,0.899019,0.905841,0.869778,0.920553,0.925636,0.922844,0.905135,0.879896,0.910308,0.960067,0.920064,0.896615,0.867370,0.923448,0.868993,0.895604,0.889859,0.908909,0.918050,0.904298,0.901147,0.966360,0.889833,0.911577,0.884189,0.912265,0.942548,0.959893,0.921993,0.917868,0.868328,0.912212,0.903833,0.907044,0.919051,0.883618,0.906078,0.872024,0.891822,0.899377,0.888329,0.861389,0.898687,0.896092,0.865811,0.921378,0.901633,0.944226,0.877744,1.000000,0.912125,0.920152,0.864752,0.903240
96,willow tree,8,0.904898,0.902591,0.895628,0.926119,0.939960,0.899981,0.924979,0.908950,0.914908,0.895544,0.918268,0.903476,0.950924,0.904664,0.926588,0.914673,0.904425,0.933079,0.939961,0.917379,0.862199,0.911659,0.914302,0.953440,0.867206,0.917123,0.920234,0.944886,0.909649,0.912623,0.895631,0.922749,0.939493,0.980440,0.909733,0.902869,0.858801,0.948341,0.926867,0.929729,0.928414,0.876143,0.936003,0.909315,0.920214,0.932856,0.914953,0.985996,0.877381,0.941443,0.911748,0.950050,0.986829,0.894944,0.938321,0.936783,0.961103,0.908563,0.893281,0.985044,0.905198,0.899378,0.907957,0.910702,0.906460,0.902974,0.894046,0.935695,0.948682,0.889259,0.922374,0.927197,0.909385,0.901034,0.914736,0.896832,0.891485,0.934900,0.913297,0.901906,0.927294,0.923954,0.939194,0.886205,0.917215,0.887213,0.891487,0.873967,0.899757,0.918855,0.887013,0.896714,0.930445,0.920937,0.909950,0.912125,1.000000,0.916634,0.857225,0.890833
97,wolf,8,0.890358,0.928531,0.910594,0.969438,0.970908,0.873278,0.928282,0.917247,0.891288,0.879803,0.911268,0.918412,0.895245,0.870717,0.926758,0.942862,0.899093,0.872583,0.928683,0.929853,0.839582,0.948839,0.905013,0.908894,0.877830,0.895168,0.942681,0.965727,0.894967,0.952664,0.918379,0.942762,0.942100,0.939491,0.970166,0.914353,0.926389,0.889968,0.963356,0.908288,0.912070,0.859839,0.981429,0.973044,0.949229,0.947080,0.916699,0.914328,0.872323,0.903163,0.955366,0.930075,0.911383,0.884071,0.915566,0.967994,0.913624,0.897195,0.874375,0.927369,0.830971,0.895131,0.886376,0.932033,0.960544,0.938446,0.957859,0.953656,0.877999,0.889147,0.901162,0.868778,0.959228,0.924562,0.955830,0.922635,0.847551,0.920898,0.920661,0.912420,0.949761,0.901270,0.912540,0.880125,0.897483,0.884611,0.883390,0.858294,0.965748,0.896673,0.843677,0.903233,0.907094,0.930686,0.880324,0.920152,0.916634,1.000000,0.881702,0.890812
98,woman,8,0.864729,0.879368,0.924858,0.879381,0.883898,0.862280,0.883660,0.865051,0.861160,0.866253,0.890626,0.925832,0.866177,0.847771,0.888336,0.888356,0.880893,0.841523,0.879411,0.866032,0.836864,0.897979,0.883913,0.867078,0.844732,0.884755,0.896489,0.880045,0.877275,0.876022,0.863753,0.878143,0.903697,0.875317,0.870471,0.947506,0.858961,0.855695,0.870101,0.890105,0.893807,0.832227,0.882473,0.884756,0.878103,0.912184,0.921128,0.863480,0.854571,0.867970,0.877243,0.879201,0.861173,0.865360,0.895526,0.891559,0.889138,0.876844,0.846311,0.871464,0.781342,0.876295,0.855248,0.846031,0.869300,0.856904,0.857255,0.892975,0.840057,0.858984,0.890640,0.838940,0.870784,0.872078,0.873563,0.864782,0.843942,0.857303,0.848293,0.861539,0.881624,0.866173,0.878254,0.876335,0.878976,0.841292,0.862216,0.853655,0.887595,0.836256,0.814242,0.831499,0.886994,0.876758,0.860583,0.864752,0.857225,0.881702,1.000000,0.848107
99,worm,8,0.901268,0.915586,0.882780,0.896846,0.919672,0.848434,0.917271,0.931026,0.886863,0.881610,0.928960,0.885797,0.875415,0.852063,0.938229,0.890647,0.901979,0.849612,0.958122,0.884877,0.841778,0.905858,0.907242,0.913000,0.907944,0.881067,0.932415,0.933483,0.912164,0.925909,0.892201,0.895248,0.937964,0.902152,0.886859,0.881026,0.887671,0.860534,0.896804,0.919855,0.922853,0.865329,0.906483,0.884170,0.944018,0.930449,0.888037,0.887498,0.855391,0.877640,0.932948,0.932844,0.884732,0.892684,0.912228,0.932166,0.888841,0.914236,0.842925,0.899268,0.821166,0.904684,0.897353,0.895968,0.912009,0.910665,0.881455,0.925350,0.860961,0.879919,0.903243,0.870011,0.894245,0.898322,0.913421,0.934747,0.834734,0.927119,0.933147,0.928411,0.920516,0.844667,0.890203,0.888460,0.895812,0.877312,0.892682,0.851308,0.877782,0.868608,0.838052,0.883037,0.911220,0.909009,0.887520,0.903240,0.890833,0.890812,0.848107,1.000000
