class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
62,poppy,1,0.139102,0.130699,0.083982,0.064590,0.061458,-0.010209,0.218237,0.135001,0.054027,0.056840,0.162634,0.070137,0.033775,0.099483,0.167726,0.026563,0.071672,0.067686,0.137786,0.088029,0.042474,0.068238,0.065719,0.093333,0.079440,0.048564,0.128920,0.071558,0.105764,0.030554,0.055582,0.009368,0.112284,0.050984,0.067678,0.073039,0.106101,0.095670,0.026726,0.028495,0.045548,0.066835,0.022277,0.019738,0.078436,0.114320,0.070215,0.082733,0.101358,0.098142,0.111473,0.128383,0.075214,0.168987,0.163605,0.060796,0.068126,0.068757,0.102811,0.086092,0.094641,0.147682,1.000000,0.109707,0.060499,0.059683,0.046300,0.095802,0.074227,0.038446,0.409986,0.046522,0.120183,0.057976,0.064518,0.042247,0.078113,0.109849,0.097549,0.088391,0.077201,0.110905,0.233461,0.164834,0.026765,0.053382,0.060668,0.051221,0.018262,0.080304,0.119172,0.098864,0.401978,0.157377,0.004433,0.108698,0.064859,0.059643,0.061482,0.090213
63,porcupine,1,0.071845,0.154586,0.140350,0.349862,0.532421,0.056251,0.200671,0.179610,0.083346,0.083029,0.215650,0.184391,0.107115,0.098687,0.226045,0.161372,0.123333,0.122592,0.209231,0.129646,0.086711,0.188069,0.052877,0.118652,0.103409,0.095779,0.167146,0.283471,0.116748,0.293219,0.148189,0.181289,0.274778,0.265700,0.238518,0.173824,0.328682,0.181322,0.303390,0.059694,0.096613,0.038885,0.297925,0.157971,0.254930,0.158274,0.145180,0.139063,0.087735,0.134814,0.459599,0.276565,0.142662,0.127739,0.083297,0.428510,0.161680,0.131043,0.102585,0.185382,0.122124,0.170662,0.109707,1.000000,0.475905,0.294354,0.453388,0.235373,0.129655,0.086110,0.125744,0.132162,0.329094,0.138885,0.550453,0.300033,0.103763,0.286245,0.105971,0.174403,0.303126,0.093173,0.154595,0.109971,0.107511,0.090080,0.057064,0.034249,0.110199,0.138949,0.088674,0.200330,0.083829,0.194630,0.061628,0.174362,0.208902,0.189082,0.080043,0.124361
64,possum,1,0.096034,0.088497,0.082958,0.322277,0.372806,0.043876,0.168879,0.209890,0.078463,0.041656,0.100960,0.111632,0.068140,0.069478,0.132581,0.135685,0.048055,0.151784,0.185515,0.120518,0.013475,0.276632,0.053249,0.072746,0.147476,0.090237,0.157127,0.244027,0.023811,0.294199,0.112511,0.132407,0.155899,0.137903,0.252148,0.105260,0.480073,0.106889,0.303733,0.047443,0.036106,-0.018126,0.258599,0.172695,0.263481,0.157746,0.104031,0.088681,0.047700,0.054228,0.656367,0.195109,0.069653,0.042404,0.096294,0.345458,0.080071,0.108718,0.034510,0.092714,0.049660,0.089240,0.060499,0.475905,1.000000,0.277696,0.483900,0.167498,0.072467,0.090382,0.122299,0.081884,0.191126,0.096403,0.604267,0.271635,0.082262,0.230437,0.128531,0.169830,0.422596,0.085874,0.012258,0.049985,0.066707,0.052899,0.039821,-0.003936,0.194021,0.046683,0.070032,0.148305,0.055349,0.211903,0.056041,0.100699,0.110438,0.253255,0.098052,0.135379
65,rabbit,2,0.089016,0.132232,0.207505,0.244470,0.373005,0.115068,0.137216,0.225467,0.125169,0.138995,0.196122,0.268447,0.126376,0.131605,0.225262,0.123767,0.140477,0.176583,0.185405,0.183896,0.058582,0.177632,0.094480,0.155761,0.153093,0.140732,0.195200,0.201968,0.067958,0.203153,0.102832,0.162048,0.244119,0.195438,0.185926,0.259363,0.336685,0.178728,0.442017,0.064459,0.141982,0.136589,0.258793,0.223038,0.198671,0.225095,0.204549,0.166659,0.167120,0.120400,0.396764,0.194580,0.157028,0.094906,0.054507,0.312087,0.152705,0.140292,0.127462,0.172407,0.118586,0.190902,0.059683,0.294354,0.277696,1.000000,0.239528,0.212889,0.105630,0.152923,0.127024,0.133117,0.205542,0.104979,0.336100,0.333216,0.121867,0.209210,0.160908,0.220270,0.357906,0.109722,0.069558,0.099688,0.155422,0.135373,0.111627,0.084916,0.219452,0.123169,0.097643,0.143705,0.132386,0.201396,0.155782,0.160392,0.171010,0.190257,0.154541,0.137411
66,raccoon,2,0.065166,0.048559,0.076732,0.361892,0.360315,0.054949,0.145354,0.164707,0.082490,0.097516,0.084458,0.125762,0.075486,0.084697,0.151929,0.153707,0.135229,0.101222,0.109013,0.163435,0.082622,0.183879,0.060329,0.092349,0.125278,0.113741,0.114651,0.237627,0.040491,0.248560,0.140061,0.151879,0.133678,0.197128,0.394258,0.113972,0.205267,0.143408,0.390658,0.028353,0.053838,0.047022,0.310251,0.195920,0.209462,0.138449,0.116350,0.118661,0.083840,0.094003,0.320276,0.163544,0.085291,0.076278,0.042327,0.358216,0.115005,0.114757,0.071590,0.124879,0.087377,0.089549,0.046300,0.453388,0.483900,0.239528,1.000000,0.138749,0.115083,0.066451,0.080925,0.083673,0.269223,0.107126,0.403132,0.328350,0.123560,0.121033,0.103440,0.157438,0.298755,0.090596,0.057544,0.115031,0.083039,0.120909,0.043289,0.033739,0.250248,0.084374,0.080116,0.122404,0.017019,0.165687,0.076610,0.127490,0.146416,0.353728,0.079834,0.116326
67,ray,2,0.079922,0.366611,0.144199,0.153112,0.263449,0.106232,0.122183,0.194614,0.095677,0.110680,0.221961,0.175523,0.115308,0.072881,0.260117,0.129438,0.132660,0.102971,0.206890,0.105367,0.077521,0.105028,0.134994,0.248243,0.121915,0.106216,0.237467,0.341380,0.106070,0.229735,0.405115,0.088547,0.538166,0.188500,0.081244,0.149195,0.145516,0.125445,0.140029,0.036161,0.141480,0.068908,0.154297,0.129558,0.290948,0.311525,0.169330,0.102868,0.074679,0.196921,0.231028,0.190747,0.096917,0.091306,0.133850,0.367291,0.091124,0.159601,0.108790,0.152913,0.164862,0.198460,0.095802,0.235373,0.167498,0.212889,0.138749,1.000000,0.087972,0.189242,0.131430,0.206291,0.206723,0.603244,0.250106,0.240399,0.110800,0.202267,0.179748,0.207421,0.183085,0.041335,0.079252,0.040760,0.142467,0.129176,0.030593,0.128095,0.090709,0.071805,0.082377,0.286523,0.099381,0.362334,0.059139,0.343873,0.091554,0.135627,0.117106,0.315469
68,road,2,0.110403,0.050900,0.198914,0.148854,0.136225,0.142162,0.083057,0.145727,0.261305,0.124633,0.161309,0.254856,0.378886,0.292124,0.163002,0.089341,0.090476,0.349579,0.157501,0.155761,0.040975,0.104520,0.113035,0.423952,0.123512,0.188390,0.112207,0.170432,0.098071,0.118620,0.050806,0.121019,0.183461,0.471777,0.080162,0.249887,0.018867,0.462110,0.148393,0.101973,0.185438,0.121964,0.096514,0.043534,0.163293,0.136661,0.256942,0.411855,0.205207,0.346018,0.075597,0.127425,0.486442,0.062990,-0.000864,0.167246,0.286243,0.091041,0.271192,0.474884,0.555279,0.141822,0.074227,0.129655,0.072467,0.105630,0.115083,0.087972,1.000000,0.131204,0.102027,0.375715,0.084497,0.035752,0.106679,0.190236,0.246352,0.152891,0.158435,0.134075,0.141574,0.235985,0.070839,0.056083,0.190274,0.174168,0.056758,0.125628,0.057179,0.239913,0.277160,0.141436,0.055048,0.085894,0.114862,0.121299,0.419463,0.085707,0.142640,0.158547
69,rocket,2,0.101719,0.120709,0.062762,0.129444,0.145210,0.108704,0.159967,0.135001,0.154707,0.241588,0.140724,0.111802,0.215146,0.138013,0.134512,0.074138,0.194228,0.182497,0.131825,0.100556,0.107487,0.095374,0.142412,0.370348,0.116629,0.084933,0.118356,0.138360,0.114214,0.145977,0.119858,0.060317,0.149902,0.134600,0.117718,0.105596,0.137812,0.175985,0.103563,0.074544,0.251391,0.066936,0.037583,0.126393,0.155291,0.130176,0.145813,0.146915,0.125865,0.202348,0.118714,0.096985,0.136593,0.117853,0.100064,0.142905,0.146126,0.151786,0.128311,0.198834,0.263764,0.122256,0.038446,0.086110,0.090382,0.152923,0.066451,0.189242,0.131204,1.000000,0.086127,0.260878,0.098418,0.116427,0.061508,0.193234,0.264463,0.107499,0.108502,0.146999,0.104120,0.099028,0.085114,0.113049,0.119704,0.258019,0.060336,0.145475,0.016408,0.186065,0.188793,0.126321,0.067660,0.119751,0.062406,0.208493,0.147578,0.086141,0.135844,0.227837
70,rose,3,0.244376,0.182167,0.183795,0.150025,0.131551,0.099271,0.247407,0.193602,0.161950,0.167647,0.281203,0.202049,0.110072,0.137756,0.272794,0.087233,0.168297,0.196540,0.157211,0.131491,0.151563,0.102083,0.235922,0.163870,0.111760,0.163911,0.198256,0.118859,0.217979,0.154403,0.096675,0.095825,0.160407,0.162473,0.112176,0.219736,0.152238,0.240048,0.091947,0.110036,0.213742,0.086766,0.110287,0.140807,0.145018,0.182125,0.211116,0.237136,0.137450,0.135785,0.140500,0.210170,0.220511,0.233500,0.228511,0.170990,0.146853,0.199447,0.152320,0.233238,0.139383,0.268766,0.409986,0.125744,0.122299,0.127024,0.080925,0.131430,0.102027,0.086127,1.000000,0.117164,0.102384,0.066289,0.131294,0.171588,0.188511,0.141550,0.108985,0.215264,0.134698,0.107814,0.179316,0.201563,0.162644,0.074791,0.139489,0.177873,0.106987,0.073959,0.089472,0.141157,0.437246,0.128177,0.093827,0.179832,0.166909,0.144611,0.192728,0.152175
71,sea,3,0.061969,0.084418,0.157551,0.159794,0.181673,0.134688,0.118737,0.101821,0.151102,0.152571,0.195697,0.219056,0.349062,0.183065,0.136253,0.099953,0.125764,0.257674,0.137432,0.118004,0.105377,0.027024,0.121745,0.641770,0.065617,0.207883,0.123182,0.178669,0.127369,0.147701,0.217468,0.121758,0.255019,0.347721,0.053677,0.216018,0.091394,0.317841,0.104588,0.122850,0.246326,0.078631,0.088330,0.053057,0.170100,0.162864,0.267502,0.264987,0.142476,0.433499,0.132221,0.141217,0.298333,0.077965,0.031930,0.264869,0.303510,0.102661,0.140866,0.375317,0.502351,0.167203,0.046522,0.132162,0.081884,0.133117,0.083673,0.206291,0.375715,0.260878,0.117164,1.000000,0.184098,0.179001,0.141577,0.160026,0.304386,0.112905,0.092398,0.131523,0.155663,0.116957,0.070634,0.038669,0.205946,0.117841,0.075679,0.194958,0.036165,0.148477,0.124067,0.192536,0.005449,0.152033,0.123236,0.358279,0.339531,0.091139,0.199533,0.206827
72,seal,3,0.089477,0.147453,0.056410,0.391385,0.480503,0.053720,0.133282,0.155257,0.035510,0.061243,0.126027,0.078890,0.138258,0.102802,0.139881,0.190052,0.090060,0.151412,0.167529,0.098415,0.079340,0.155309,0.105524,0.140020,0.100027,0.047706,0.158028,0.342525,0.085193,0.164197,0.209725,0.172879,0.260627,0.172274,0.189946,0.068361,0.134272,0.079515,0.184872,0.059498,0.040258,0.083127,0.188570,0.196316,0.206189,0.161440,0.083283,0.089065,0.063731,0.216354,0.202680,0.162440,0.081410,0.042690,0.045347,0.620004,0.129527,0.157048,0.066200,0.152550,0.101243,0.094161,0.120183,0.329094,0.191126,0.205542,0.269223,0.206723,0.084497,0.098418,0.102384,0.184098,1.000000,0.163466,0.282112,0.221324,0.088811,0.194827,0.120908,0.109899,0.252036,0.078773,0.106692,0.070518,0.071130,0.137167,0.061553,0.053595,0.140271,0.079752,0.110513,0.151425,0.073721,0.236784,0.023343,0.294455,0.148439,0.208507,0.070064,0.151919
73,shark,3,0.060601,0.308637,0.061471,0.139085,0.151076,0.079482,0.135422,0.097184,0.039550,0.071585,0.076201,0.096235,0.060779,0.062529,0.095546,0.086679,0.074284,0.042945,0.096401,0.069407,0.059742,0.105397,0.080308,0.169960,0.074851,0.095119,0.128814,0.287163,0.081654,0.161923,0.540972,0.056874,0.233282,0.073354,0.071949,0.075557,0.053431,0.048251,0.115487,0.028628,0.101011,0.032415,0.094809,0.084433,0.234037,0.167687,0.117584,0.026871,0.036842,0.125889,0.113572,0.079216,0.025554,0.034367,0.069888,0.267219,0.073841,0.082187,0.121763,0.051269,0.095773,0.071684,0.057976,0.138885,0.096403,0.104979,0.107126,0.603244,0.035752,0.116427,0.066289,0.179001,0.163466,1.000000,0.133966,0.101255,0.084747,0.045373,0.124953,0.064365,0.108136,0.034207,0.096705,0.025921,0.072323,0.063585,0.021561,0.102808,0.073938,0.053478,0.043119,0.289257,0.064092,0.358220,0.042810,0.417474,0.035063,0.120209,0.096070,0.154168
74,shrew,3,0.095733,0.142774,0.079441,0.288129,0.557788,0.014140,0.196994,0.285540,0.138686,0.063362,0.165561,0.132845,0.095062,0.081566,0.235774,0.097887,0.087389,0.129028,0.222853,0.107471,0.079033,0.214411,0.056128,0.134324,0.181388,0.094635,0.237018,0.367212,0.081739,0.268054,0.156459,0.133327,0.269976,0.291916,0.240999,0.131116,0.435528,0.137807,0.314887,0.064797,0.059930,0.025496,0.281753,0.131218,0.331127,0.229570,0.117166,0.124124,0.093276,0.152523,0.768377,0.344624,0.100611,0.089602,0.095844,0.494473,0.109100,0.162844,0.063604,0.158684,0.098158,0.140148,0.064518,0.550453,0.604267,0.336100,0.403132,0.250106,0.106679,0.061508,0.131294,0.141577,0.282112,0.133966,1.000000,0.263861,0.103215,0.355226,0.237099,0.242005,0.382760,0.149650,0.075526,0.105481,0.066755,0.069477,0.066650,0.015932,0.188445,0.073769,0.099663,0.219277,0.072475,0.183775,0.031913,0.180810,0.161923,0.283526,0.074696,0.258936
75,skunk,4,0.137377,0.143152,0.231731,0.367202,0.318936,0.167475,0.210044,0.302906,0.167713,0.134377,0.247860,0.284824,0.195574,0.209426,0.305583,0.150873,0.175031,0.233415,0.276858,0.197831,0.113505,0.235668,0.180006,0.214241,0.199565,0.168446,0.167525,0.268687,0.111465,0.272085,0.176631,0.180777,0.231177,0.266846,0.169832,0.265337,0.238937,0.292618,0.183999,0.125079,0.247914,0.158631,0.209837,0.186121,0.276573,0.244054,0.239893,0.223177,0.179406,0.207077,0.269498,0.221920,0.210977,0.114615,0.131502,0.400505,0.166052,0.120039,0.176459,0.279195,0.209952,0.221721,0.042247,0.300033,0.271635,0.333216,0.328350,0.240399,0.190236,0.193234,0.171588,0.160026,0.221324,0.101255,0.263861,1.000000,0.165557,0.277388,0.195905,0.212491,0.286894,0.171526,0.087224,0.152748,0.190626,0.197881,0.087403,0.156623,0.149591,0.178949,0.119524,0.184171,0.102567,0.203969,0.110793,0.269072,0.226277,0.141288,0.151507,0.293519
76,skyscraper,4,0.124462,0.102176,0.138238,0.149280,0.155983,0.075606,0.105509,0.140446,0.168831,0.172552,0.145141,0.225137,0.339124,0.239585,0.181076,0.078456,0.158702,0.309450,0.150419,0.085575,0.126963,0.083059,0.143301,0.397368,0.089836,0.137372,0.127121,0.133875,0.073673,0.164187,0.079601,0.119216,0.151230,0.259666,0.092582,0.223534,0.085961,0.323889,0.132847,0.154636,0.248777,0.096516,0.124457,0.065299,0.141073,0.161278,0.287579,0.323599,0.140265,0.276364,0.092844,0.089555,0.275806,0.125944,0.056278,0.200030,0.248283,0.118383,0.157121,0.317967,0.253381,0.149051,0.078113,0.103763,0.082262,0.121867,0.123560,0.110800,0.246352,0.264463,0.188511,0.304386,0.088811,0.084747,0.103215,0.165557,1.000000,0.126199,0.109868,0.162007,0.100534,0.217758,0.043819,0.081078,0.136452,0.175196,0.120467,0.242365,0.097500,0.170193,0.171538,0.110306,0.095576,0.078103,0.155864,0.146975,0.273524,0.092121,0.173352,0.148077
77,snail,4,0.196251,0.168822,0.120251,0.173178,0.334617,0.065525,0.254662,0.394111,0.108866,0.089723,0.220418,0.142267,0.110222,0.086398,0.298588,0.098170,0.156314,0.158982,0.323371,0.099019,0.034580,0.176026,0.133289,0.156857,0.225211,0.060084,0.296759,0.261488,0.081538,0.154172,0.078682,0.121770,0.274515,0.221061,0.103162,0.130068,0.210176,0.136401,0.130712,0.091856,0.153941,0.098845,0.167442,0.128353,0.333504,0.308891,0.093786,0.112251,0.094869,0.130594,0.321846,0.329302,0.114961,0.122833,0.061281,0.347397,0.120755,0.187814,0.091864,0.166263,0.135184,0.181535,0.109849,0.286245,0.230437,0.209210,0.121033,0.202267,0.152891,0.107499,0.141550,0.112905,0.194827,0.045373,0.355226,0.277388,0.126199,1.000000,0.288852,0.364778,0.289884,0.114233,0.093368,0.108038,0.103935,0.125879,0.115698,0.063655,0.114185,0.140888,0.081512,0.188468,0.129256,0.319588,0.034283,0.129709,0.149685,0.066502,0.065078,0.331319
78,snake,4,0.149383,0.111082,0.084750,0.153959,0.200328,0.071376,0.121239,0.225352,0.153831,0.119267,0.148107,0.099469,0.104528,0.134232,0.230358,0.067170,0.119888,0.153618,0.302600,0.109232,0.105569,0.134578,0.139218,0.102687,0.157722,0.091023,0.216179,0.226813,0.074436,0.136627,0.124544,0.105869,0.152673,0.198660,0.066787,0.084826,0.151585,0.122253,0.110769,0.068818,0.092567,0.052197,0.143145,0.109562,0.342253,0.219908,0.106817,0.120846,0.092540,0.119693,0.218364,0.200409,0.137298,0.084904,0.086500,0.243113,0.086936,0.094630,0.170507,0.172267,0.131491,0.122700,0.097549,0.105971,0.128531,0.160908,0.103440,0.179748,0.158435,0.108502,0.108985,0.092398,0.120908,0.124953,0.237099,0.195905,0.109868,0.288852,1.000000,0.198277,0.204696,0.111823,0.050894,0.088332,0.082018,0.153712,0.119453,0.103061,0.094435,0.113844,0.121881,0.193818,0.099553,0.170688,0.074341,0.120299,0.165210,0.092530,0.112434,0.558611
79,spider,4,0.133825,0.178476,0.131673,0.120479,0.196265,0.051513,0.303652,0.490704,0.248529,0.135647,0.241311,0.178528,0.124039,0.143257,0.319555,0.105220,0.145584,0.167593,0.306543,0.121652,0.140562,0.059315,0.171821,0.214221,0.430641,0.077234,0.462453,0.183500,0.175723,0.204005,0.090484,0.048805,0.219239,0.194301,0.117067,0.165617,0.179038,0.195285,0.159448,0.121219,0.174973,0.143976,0.104082,0.116139,0.331665,0.415089,0.174665,0.151315,0.146357,0.145253,0.255247,0.232820,0.140787,0.085917,0.173816,0.251178,0.147569,0.182148,0.159217,0.186591,0.165265,0.176675,0.088391,0.174403,0.169830,0.220270,0.157438,0.207421,0.134075,0.146999,0.215264,0.131523,0.109899,0.064365,0.242005,0.212491,0.162007,0.364778,0.198277,1.000000,0.162319,0.081376,0.115453,0.099564,0.142017,0.132541,0.097629,0.137659,0.143833,0.124546,0.061687,0.139567,0.177095,0.215319,0.130017,0.147125,0.135588,0.114765,0.139523,0.356851
80,squirrel,5,0.049642,0.122822,0.203146,0.311790,0.414979,0.041791,0.173334,0.184501,0.089953,0.103555,0.117940,0.157162,0.127962,0.091919,0.172082,0.160830,0.113858,0.193976,0.197874,0.120049,0.060412,0.208416,0.105934,0.131965,0.115851,0.118232,0.176309,0.294897,0.026380,0.259643,0.126938,0.138915,0.227109,0.246970,0.265892,0.144275,0.314737,0.195467,0.355468,0.056053,0.095598,0.062252,0.358205,0.236744,0.299226,0.189587,0.131105,0.159070,0.082416,0.145868,0.417401,0.165303,0.141489,0.060084,0.047294,0.393627,0.115640,0.116204,0.103656,0.198022,0.158325,0.120321,0.077201,0.303126,0.422596,0.357906,0.298755,0.183085,0.141574,0.104120,0.134698,0.155663,0.252036,0.108136,0.382760,0.286894,0.100534,0.289884,0.204696,0.162319,1.000000,0.077263,0.117008,0.084598,0.106988,0.122113,0.036954,0.109136,0.201952,0.144444,0.121893,0.146707,0.067327,0.218137,0.070567,0.155585,0.144029,0.309802,0.077448,0.159076
81,streetcar,5,0.116302,0.095438,0.098327,0.111548,0.059954,0.084333,0.099869,0.155676,0.183114,0.081434,0.079829,0.155022,0.197933,0.576085,0.125035,0.062869,0.154910,0.264853,0.111761,0.115046,0.051325,0.045738,0.121995,0.151697,0.092589,0.128055,0.097826,0.120539,0.059412,0.168293,0.044618,0.141544,0.132483,0.226656,0.065899,0.165393,0.053712,0.253970,0.101239,0.095061,0.139136,0.142791,0.065227,0.059439,0.124547,0.122428,0.168883,0.231024,0.195092,0.142804,0.099389,0.130153,0.213745,0.057651,0.067266,0.107224,0.181124,0.071314,0.215209,0.216358,0.151307,0.104486,0.110905,0.093173,0.085874,0.109722,0.090596,0.041335,0.235985,0.099028,0.107814,0.116957,0.078773,0.034207,0.149650,0.171526,0.217758,0.114233,0.111823,0.081376,0.077263,1.000000,0.116819,0.078389,0.122288,0.163064,0.134474,0.111017,0.021554,0.191556,0.513094,0.128501,0.061125,0.102499,0.139250,0.097584,0.165246,0.079649,0.110062,0.061206
82,sunflower,5,0.151307,0.136276,0.079670,0.123175,0.114762,0.040455,0.271737,0.134611,0.112414,0.121805,0.174368,0.072606,0.075485,0.150157,0.229721,0.097405,0.139859,0.095501,0.173360,0.071832,0.096446,0.047124,0.198770,0.123985,0.092667,0.080395,0.124589,0.077125,0.122501,0.150470,0.063146,0.074094,0.107256,0.116358,0.119067,0.089021,0.097434,0.134891,0.078045,0.067851,0.138046,0.084897,0.114458,0.163474,0.134505,0.129767,0.070295,0.107428,0.132080,0.105172,0.105030,0.114583,0.101773,0.213231,0.098624,0.102616,0.147084,0.188523,0.129896,0.146123,0.106920,0.171559,0.233461,0.154595,0.012258,0.069558,0.057544,0.079252,0.070839,0.085114,0.179316,0.070634,0.106692,0.096705,0.075526,0.087224,0.043819,0.093368,0.050894,0.115453,0.117008,0.116819,1.000000,0.173946,0.116701,0.058836,0.122795,0.086377,0.111521,0.179256,0.091655,0.124565,0.177060,0.124525,0.122686,0.156256,0.071726,0.036154,0.120705,0.061049
