class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
26,crab,0,0.167091,0.226922,0.153227,0.159165,0.237582,0.093739,0.252175,0.357430,0.206961,0.139091,0.266245,0.151627,0.132002,0.102834,0.249889,0.118348,0.108631,0.136630,0.201306,0.126569,0.162066,0.106014,0.205600,0.144370,0.269084,0.087479,1.000000,0.275339,0.177580,0.259593,0.119004,0.102163,0.329292,0.173131,0.126484,0.137639,0.180744,0.158125,0.152636,0.036162,0.167295,0.134687,0.187151,0.171445,0.298760,0.712960,0.158407,0.106623,0.247211,0.132831,0.248486,0.264298,0.080745,0.151621,0.167839,0.293156,0.160365,0.176087,0.171889,0.143833,0.115041,0.170526,0.110896,0.183086,0.153567,0.195343,0.113233,0.255519,0.101876,0.110230,0.193679,0.112404,0.145732,0.114387,0.222498,0.177932,0.142039,0.288653,0.197145,0.426669,0.160635,0.109956,0.106691,0.177189,0.124473,0.165105,0.144206,0.128682,0.195475,0.175100,0.082089,0.212513,0.130542,0.308628,0.078584,0.174488,0.089651,0.158305,0.084308,0.237679
27,crocodile,0,0.088932,0.149145,0.168653,0.286999,0.439420,0.118982,0.188196,0.245033,0.139037,0.107506,0.189547,0.225305,0.200474,0.148934,0.189591,0.196598,0.082416,0.236431,0.245942,0.183344,0.064903,0.232320,0.091222,0.210603,0.130771,0.129132,0.275339,1.000000,0.101556,0.531131,0.267469,0.237642,0.315534,0.310492,0.212537,0.208306,0.190448,0.213332,0.271739,0.058485,0.125614,0.120601,0.312990,0.229234,0.554333,0.307959,0.236957,0.192776,0.107848,0.208851,0.296011,0.171356,0.204264,0.053145,0.057227,0.588310,0.173017,0.137114,0.136180,0.262648,0.180488,0.137299,0.059172,0.310367,0.218269,0.216770,0.225512,0.390352,0.167167,0.110780,0.129887,0.147557,0.316279,0.305075,0.327644,0.240358,0.125735,0.264841,0.183976,0.157544,0.327757,0.123811,0.061328,0.100593,0.138798,0.286765,0.104917,0.080591,0.174284,0.187153,0.101084,0.293077,0.059571,0.357757,0.031986,0.319300,0.286395,0.267956,0.138073,0.229208
28,cup,0,0.206529,0.107844,0.121539,0.070872,0.074448,0.089473,0.105724,0.095487,0.129400,0.286260,0.645663,0.146957,0.081495,0.133724,0.119434,0.047682,0.267966,0.134954,0.064536,0.105371,0.216014,0.008948,0.249599,0.168838,0.106233,0.171873,0.177580,0.101556,1.000000,0.123421,0.101824,0.041653,0.136683,0.094550,0.072970,0.141714,0.055996,0.134922,0.053916,0.134590,0.473877,0.102733,0.057167,0.090594,0.126547,0.181511,0.186946,0.154815,0.131961,0.091382,0.085798,0.157838,0.117632,0.199167,0.109595,0.147960,0.078607,0.199816,0.178953,0.154483,0.054331,0.373290,0.079776,0.145033,0.020019,0.081810,0.037515,0.108954,0.091657,0.084506,0.217482,0.117438,0.061892,0.079691,0.071300,0.128927,0.073346,0.080889,0.058094,0.172188,0.009939,0.066361,0.113406,0.144549,0.306022,0.073053,0.175556,0.165936,0.086770,0.061658,0.082295,0.134369,0.148441,0.073202,0.125895,0.200521,0.075520,0.065865,0.147681,0.127290
29,dinosaur,0,0.111388,0.143931,0.171884,0.293184,0.345576,0.106485,0.192654,0.195750,0.201904,0.146816,0.232011,0.224752,0.157092,0.201114,0.195207,0.352562,0.101668,0.183260,0.214133,0.218577,0.140489,0.241178,0.149992,0.166111,0.137804,0.134280,0.259593,0.531131,0.123421,1.000000,0.181023,0.344393,0.234958,0.236675,0.209767,0.203599,0.229125,0.203110,0.348182,0.063225,0.171507,0.098217,0.270819,0.217124,0.463125,0.267592,0.221653,0.157463,0.184769,0.151952,0.309539,0.164125,0.152261,0.101928,0.118970,0.445836,0.186081,0.178210,0.136269,0.226875,0.179721,0.190600,-0.005162,0.304685,0.250706,0.208993,0.234941,0.265444,0.105565,0.137396,0.159003,0.117067,0.149915,0.167794,0.273998,0.262634,0.156770,0.124061,0.085209,0.194653,0.251912,0.168010,0.140210,0.139081,0.151223,0.211121,0.142068,0.127008,0.204777,0.193459,0.129881,0.193743,0.079564,0.296053,0.076336,0.289041,0.181573,0.196573,0.182865,0.169267
30,dolphin,0,0.070906,0.176920,0.065925,0.171625,0.176331,0.043413,0.119446,0.132392,0.026069,0.073684,0.085110,0.098805,0.058607,0.075072,0.117326,0.137509,0.097128,0.070310,0.110651,0.076458,0.077026,0.112704,0.063173,0.139637,0.129843,0.044805,0.119004,0.267469,0.101824,0.181023,1.000000,0.100111,0.243661,0.082145,0.090879,0.083623,0.084809,0.060614,0.116106,0.033356,0.051519,0.045009,0.075888,0.060138,0.200184,0.127263,0.102196,0.085800,0.043207,0.157049,0.135647,0.095248,0.081703,0.021198,0.042020,0.328469,0.078447,0.114092,0.101866,0.112528,0.087876,0.046545,0.057498,0.166688,0.095968,0.103846,0.136254,0.439205,0.046069,0.100738,0.094805,0.182357,0.176132,0.513624,0.133278,0.184534,0.079540,0.062036,0.112548,0.067904,0.122962,0.053757,0.061802,0.058421,0.075214,0.115726,0.068119,0.079962,0.028987,0.080954,0.005058,0.332973,0.079287,0.236495,0.049767,0.656315,0.121510,0.082486,0.114470,0.171861
31,elephant,0,0.092153,0.080213,0.113335,0.330059,0.233877,0.122433,0.094591,0.080295,0.111933,0.074295,0.090261,0.147328,0.126253,0.162116,0.086951,0.242321,0.043004,0.155924,0.113239,0.216411,0.085813,0.266427,0.079986,0.123108,0.057940,0.082956,0.102163,0.237642,0.041653,0.344393,0.100111,1.000000,0.139058,0.200597,0.086325,0.135483,0.137898,0.199661,0.168777,0.084209,0.115483,0.067860,0.178810,0.226006,0.151911,0.114218,0.139915,0.202947,0.094550,0.132076,0.141571,0.124409,0.206599,0.033808,0.072038,0.252701,0.183175,0.067306,0.145272,0.211273,0.171934,0.073767,-0.006809,0.191164,0.096226,0.169783,0.145168,0.102136,0.121589,0.026594,0.096473,0.107649,0.151252,0.054599,0.133101,0.162624,0.092278,0.101875,0.086184,0.031462,0.162928,0.138418,0.069832,0.060601,0.079475,0.129783,0.136212,0.026670,0.101134,0.181562,0.141340,0.139304,0.042939,0.181057,0.048612,0.175256,0.183585,0.101621,0.071490,0.120503
32,flatfish,0,0.096065,0.327867,0.216341,0.224371,0.319260,0.127514,0.140739,0.253694,0.133298,0.140004,0.273529,0.285891,0.161936,0.131374,0.243605,0.121994,0.148565,0.157123,0.197922,0.177411,0.081397,0.083301,0.180533,0.201526,0.216040,0.128495,0.329292,0.315534,0.136683,0.234958,0.243661,0.139058,1.000000,0.237158,0.092006,0.257708,0.192693,0.201475,0.165102,0.092811,0.183179,0.080288,0.179712,0.147651,0.255593,0.306478,0.308733,0.175800,0.102694,0.197611,0.278446,0.206930,0.178355,0.105739,0.105499,0.347332,0.153194,0.227417,0.136580,0.237229,0.198294,0.238534,0.101317,0.267229,0.148546,0.247591,0.124872,0.503628,0.180913,0.148588,0.181146,0.220434,0.238664,0.222281,0.243155,0.251844,0.144079,0.256882,0.124959,0.207441,0.251372,0.140012,0.093371,0.063756,0.197892,0.173667,0.112513,0.128773,0.090557,0.141722,0.120868,0.373854,0.072218,0.370426,0.070302,0.344692,0.191820,0.090310,0.139392,0.279326
33,forest,0,0.117309,0.115958,0.259283,0.275670,0.298878,0.129844,0.117741,0.203995,0.228507,0.109569,0.210538,0.369291,0.340254,0.216739,0.221386,0.111566,0.157844,0.355763,0.220961,0.197727,0.126680,0.164788,0.100379,0.449081,0.100927,0.222615,0.173131,0.310492,0.094550,0.236675,0.082145,0.200597,0.237158,1.000000,0.120693,0.359694,0.109746,0.475242,0.221547,0.073501,0.233771,0.159373,0.214730,0.124655,0.240275,0.219529,0.336524,0.578406,0.180203,0.425325,0.183377,0.279399,0.564485,0.100688,0.067470,0.316729,0.405649,0.135152,0.196563,0.699333,0.387083,0.185721,0.010318,0.260108,0.116426,0.217729,0.182689,0.202135,0.436330,0.086387,0.154722,0.312965,0.177456,0.069043,0.278889,0.266831,0.240330,0.205823,0.193184,0.156450,0.300104,0.269115,0.120457,0.062487,0.197209,0.163598,0.090215,0.145057,0.088141,0.258255,0.177773,0.230437,0.070736,0.200072,0.136839,0.192744,0.613838,0.225252,0.173112,0.208364
34,fox,0,0.069878,0.146870,0.043294,0.311182,0.257930,0.069967,0.139255,0.085029,0.127066,0.086390,0.088366,0.069347,0.066177,0.098564,0.145465,0.093477,0.106859,0.129612,0.087363,0.145907,0.102184,0.083709,0.094568,0.040685,0.066723,0.094439,0.126484,0.212537,0.072970,0.209767,0.090879,0.086325,0.092006,0.120693,1.000000,0.072830,0.226602,0.089657,0.358290,0.020645,0.073874,0.035848,0.309856,0.254766,0.182515,0.145468,0.044042,0.074841,0.081763,0.099649,0.194868,0.157663,0.071436,0.123228,0.046570,0.263699,0.080996,0.112770,0.081581,0.101807,0.069292,0.091794,0.069958,0.249373,0.217473,0.180879,0.362989,0.086339,0.062556,0.107438,0.104841,0.042617,0.198874,0.067787,0.219343,0.137933,0.101995,0.097380,0.047416,0.104025,0.225085,0.060095,0.119016,0.101323,0.078258,0.044785,0.005832,0.048410,0.245519,0.080249,0.106970,0.118682,0.090826,0.137698,0.019821,0.120277,0.088260,0.348548,0.044401,0.020543
35,girl,0,0.159319,0.106690,0.701858,0.192510,0.192164,0.224304,0.147960,0.137393,0.293300,0.188137,0.278249,0.958614,0.206422,0.239677,0.210617,0.128838,0.209213,0.284200,0.156911,0.168243,0.203505,0.140792,0.182911,0.287190,0.075008,0.294027,0.137639,0.208306,0.141714,0.203599,0.083623,0.135483,0.257708,0.359694,0.072830,1.000000,0.152428,0.359175,0.174097,0.138322,0.261084,0.163057,0.136129,0.117746,0.206230,0.186142,0.686021,0.328378,0.208267,0.223326,0.145795,0.119222,0.327679,0.148858,0.079808,0.243662,0.241133,0.166358,0.232240,0.375053,0.204358,0.244808,0.046358,0.159976,0.071437,0.263001,0.098058,0.157223,0.252264,0.070297,0.221499,0.176589,0.055068,0.079439,0.121463,0.308359,0.201948,0.128497,0.068899,0.160468,0.198691,0.190364,0.080026,0.146856,0.289259,0.131822,0.114622,0.203325,0.114631,0.175818,0.087476,0.179667,0.089092,0.138472,0.209288,0.156997,0.299409,0.095122,0.572822,0.088978
36,hamster,0,0.181241,0.212234,0.178795,0.289861,0.330288,0.099576,0.194301,0.220369,0.103802,0.087844,0.188512,0.154108,0.072083,0.079900,0.137415,0.107558,0.152669,0.124177,0.159873,0.155765,0.091732,0.233067,0.124228,0.073126,0.208886,0.084590,0.180744,0.190448,0.055996,0.229125,0.084809,0.137898,0.192693,0.109746,0.226602,0.152428,1.000000,0.101383,0.242418,0.116119,0.102173,0.042738,0.219547,0.239009,0.274953,0.193391,0.102070,0.089266,0.109583,0.067106,0.751203,0.188523,0.070354,0.194088,0.127495,0.219933,0.045331,0.210616,0.072313,0.105422,0.063632,0.149782,0.101047,0.333179,0.432699,0.304045,0.219009,0.149843,0.011145,0.128884,0.148636,0.082927,0.118050,0.040887,0.427407,0.211491,0.091041,0.192838,0.117525,0.168390,0.252527,0.047552,0.092693,0.113755,0.060860,0.104999,0.073893,0.092990,0.130545,0.050790,0.043878,0.149008,0.105138,0.194415,0.105577,0.125546,0.061695,0.184807,0.089649,0.148568
37,house,0,0.145987,0.104399,0.258314,0.196182,0.195486,0.209104,0.134692,0.141869,0.301342,0.173371,0.238262,0.367312,0.341415,0.330557,0.187534,0.133697,0.148461,0.474240,0.144156,0.177190,0.187066,0.129153,0.159077,0.389835,0.112174,0.299106,0.158125,0.213332,0.134922,0.203110,0.060614,0.199661,0.201475,0.475242,0.089657,0.359175,0.101383,1.000000,0.204927,0.127647,0.282964,0.228531,0.096882,0.089839,0.171187,0.200551,0.363261,0.589045,0.239621,0.334147,0.125112,0.164299,0.569125,0.122377,0.073358,0.244057,0.441549,0.141606,0.352005,0.601008,0.333045,0.219516,0.056668,0.181268,0.075556,0.180557,0.127202,0.145878,0.458333,0.130850,0.231659,0.271633,0.066961,0.044617,0.130286,0.319274,0.310891,0.136438,0.117739,0.193676,0.229131,0.254551,0.136171,0.108059,0.241249,0.208613,0.091465,0.202101,0.037036,0.276790,0.179910,0.179976,0.083664,0.124162,0.196239,0.175368,0.445723,0.121124,0.170792,0.137353
38,kangaroo,0,0.034162,0.051887,0.138699,0.252993,0.362323,0.064270,0.106934,0.128364,0.165552,0.102772,0.112968,0.185655,0.101587,0.148321,0.145236,0.241338,0.123461,0.204344,0.099803,0.221541,0.081230,0.167176,0.087760,0.134921,0.102421,0.112710,0.152636,0.271739,0.053916,0.348182,0.116106,0.168777,0.165102,0.221547,0.358290,0.174097,0.242418,0.204927,1.000000,0.032523,0.089942,0.101105,0.339907,0.282037,0.216666,0.133594,0.166902,0.162605,0.119646,0.127221,0.349242,0.149054,0.169663,0.036712,0.060751,0.341809,0.166903,0.073623,0.074961,0.206308,0.151587,0.124842,0.013897,0.339605,0.321794,0.425392,0.410644,0.149228,0.127318,0.073553,0.090598,0.078326,0.182831,0.120875,0.292091,0.177477,0.129874,0.115989,0.082124,0.137224,0.332632,0.100806,0.064711,0.076913,0.135918,0.112569,0.078771,0.088717,0.221068,0.115382,0.090176,0.104921,0.072016,0.247105,0.100145,0.159197,0.156688,0.326081,0.110654,0.092205
39,keyboard,0,0.093264,0.052396,0.114530,0.106222,0.085899,0.077634,0.150530,0.135629,0.072528,0.101889,0.165235,0.139357,0.128191,0.123308,0.101963,0.004705,0.138952,0.133043,0.071909,0.097325,0.129565,0.066496,0.152643,0.138407,0.100619,0.119337,0.036162,0.058485,0.134590,0.063225,0.033356,0.084209,0.092811,0.073501,0.020645,0.138322,0.116119,0.127647,0.032523,1.000000,0.156027,0.094552,0.087521,0.061458,0.081025,0.064760,0.175192,0.103722,0.118223,0.077527,0.106470,0.098130,0.103668,0.106278,0.043782,0.099473,0.087054,0.094887,0.071299,0.106236,0.094631,0.126747,0.010555,0.064813,0.021232,0.082014,0.019311,0.030643,0.092697,0.046738,0.087415,0.121456,0.051252,0.021421,0.062152,0.136146,0.115544,0.075084,0.057407,0.111022,0.042866,0.094895,0.056851,0.087391,0.098693,0.091796,0.220445,0.270008,0.083892,0.072409,0.114508,0.103294,0.070854,0.068227,0.106092,0.103965,0.108572,0.033417,0.096298,0.111870
40,lamp,0,0.193300,0.089329,0.218100,0.135892,0.120199,0.268082,0.144653,0.125567,0.229558,0.313851,0.429682,0.272204,0.184703,0.196586,0.198654,0.097946,0.273440,0.201957,0.152779,0.120166,0.314428,0.054233,0.385147,0.294869,0.110834,0.363475,0.167295,0.125614,0.473877,0.171507,0.051519,0.115483,0.183179,0.233771,0.073874,0.261084,0.102173,0.282964,0.089942,0.156027,1.000000,0.177958,0.085748,0.112547,0.155408,0.218450,0.318444,0.277067,0.225955,0.198070,0.087637,0.197431,0.253919,0.183714,0.109980,0.175296,0.205086,0.244600,0.215108,0.298381,0.178885,0.290317,0.019344,0.109021,0.020906,0.160392,0.049839,0.141261,0.177872,0.198999,0.207975,0.226664,0.015625,0.094748,0.052803,0.302287,0.246101,0.148095,0.073465,0.166864,0.113808,0.164436,0.140286,0.119175,0.415296,0.140666,0.234625,0.298895,0.063639,0.133137,0.113628,0.173257,0.118668,0.109291,0.217553,0.167591,0.174178,0.068083,0.199130,0.167135
41,lawn mower,0,0.123691,0.122238,0.181659,0.087282,0.070078,0.119301,0.126138,0.129507,0.190367,0.120706,0.149784,0.198610,0.149884,0.206953,0.089554,0.080049,0.138627,0.163725,0.077541,0.095692,0.160890,0.100854,0.133274,0.095131,0.121598,0.124397,0.134687,0.120601,0.102733,0.098217,0.045009,0.067860,0.080288,0.159373,0.035848,0.163057,0.042738,0.228531,0.101105,0.094552,0.177958,1.000000,0.064814,0.062542,0.104071,0.135281,0.137715,0.120149,0.344596,0.098206,0.040372,0.082689,0.128120,0.087748,0.079825,0.121743,0.132199,0.105760,0.232601,0.167003,0.113044,0.136205,0.056201,0.061833,-0.032485,0.149278,0.030288,0.071369,0.136357,0.032178,0.069153,0.063561,0.081437,0.041612,0.018143,0.185101,0.104152,0.077225,0.047756,0.124349,0.056019,0.137910,0.091657,0.108371,0.127741,0.194668,0.179766,0.139713,0.032308,0.462245,0.149147,0.074510,0.086537,0.104497,0.060116,0.109372,0.125350,0.047167,0.008831,0.045591
42,leopard,0,0.059360,0.122294,0.116076,0.323179,0.357119,0.084473,0.184574,0.187925,0.083584,0.071503,0.102959,0.135430,0.100257,0.100712,0.192177,0.162211,0.102167,0.140461,0.188253,0.166916,0.053031,0.180436,0.097075,0.096924,0.085561,0.105993,0.187151,0.312990,0.057167,0.270819,0.075888,0.178810,0.179712,0.214730,0.309856,0.136129,0.219547,0.096882,0.339907,0.087521,0.085748,0.064814,1.000000,0.503605,0.285086,0.203011,0.130477,0.108730,0.106656,0.106706,0.305860,0.149704,0.102481,0.073105,0.070942,0.316071,0.076770,0.057084,0.094039,0.162366,0.146255,0.120114,-0.022305,0.285586,0.223818,0.288476,0.298069,0.170845,0.092759,0.013678,0.102089,0.076018,0.199668,0.090667,0.285887,0.157161,0.120075,0.156734,0.109238,0.081021,0.317402,0.061954,0.120295,0.099142,0.044046,0.145970,0.095275,0.091868,0.650929,0.138798,0.106948,0.104779,0.107130,0.250627,0.033846,0.134330,0.121969,0.349395,0.095222,0.118173
43,lion,0,0.128355,0.142523,0.095308,0.366155,0.330196,0.132666,0.181948,0.166636,0.092891,0.112444,0.141025,0.111889,0.079366,0.094165,0.155665,0.236679,0.127990,0.124106,0.182089,0.296976,0.113233,0.229622,0.181734,0.094815,0.147309,0.121368,0.171445,0.229234,0.090594,0.217124,0.060138,0.226006,0.147651,0.124655,0.254766,0.117746,0.239009,0.089839,0.282037,0.061458,0.112547,0.062542,0.503605,1.000000,0.189113,0.176751,0.134874,0.089321,0.108375,0.087987,0.193275,0.156206,0.107609,0.115263,0.092354,0.272608,0.137750,0.131328,0.165570,0.141029,0.130990,0.138028,-0.015947,0.182634,0.130186,0.228189,0.196912,0.136150,0.017091,0.120891,0.129600,0.030834,0.176361,0.082592,0.129986,0.144077,0.064446,0.127969,0.084149,0.116363,0.205995,0.048089,0.155468,0.099807,0.054826,0.166474,0.097745,0.101639,0.355669,0.130766,0.108960,0.154555,0.060305,0.159890,0.038811,0.129022,0.085937,0.231561,0.118786,0.092425
44,lizard,0,0.161721,0.218373,0.198451,0.228235,0.323691,0.076289,0.265084,0.309661,0.197636,0.080582,0.200587,0.218691,0.175145,0.212969,0.248394,0.150853,0.097244,0.230267,0.314813,0.158319,0.066372,0.181647,0.141585,0.169095,0.208726,0.118320,0.298760,0.554333,0.126547,0.463125,0.200184,0.151911,0.255593,0.240275,0.182515,0.206230,0.274953,0.171187,0.216666,0.081025,0.155408,0.104071,0.285086,0.189113,1.000000,0.330946,0.200780,0.156336,0.136286,0.134734,0.363639,0.241686,0.158335,0.106571,0.111309,0.453363,0.152235,0.152055,0.179992,0.200466,0.167916,0.177587,0.065308,0.264729,0.244904,0.208856,0.192596,0.353917,0.161307,0.136533,0.138936,0.147499,0.181607,0.249342,0.306834,0.258832,0.135978,0.336674,0.274621,0.291935,0.299443,0.115932,0.131575,0.131933,0.134724,0.211806,0.089803,0.163701,0.193371,0.152407,0.134487,0.265039,0.060225,0.292856,0.069679,0.206532,0.177557,0.131871,0.158230,0.344647
45,lobster,0,0.204521,0.295694,0.168070,0.164600,0.249012,0.139105,0.276160,0.381717,0.195111,0.162483,0.289037,0.198918,0.189019,0.153937,0.309246,0.154922,0.146036,0.183343,0.283134,0.111713,0.123702,0.138244,0.154246,0.190686,0.315671,0.136602,0.712960,0.307959,0.181511,0.267592,0.127263,0.114218,0.306478,0.219529,0.145468,0.186142,0.193391,0.200551,0.133594,0.064760,0.218450,0.135281,0.203011,0.176751,0.330946,1.000000,0.213786,0.178059,0.245924,0.157856,0.256717,0.211953,0.148599,0.166744,0.123739,0.309438,0.189439,0.191489,0.165463,0.214171,0.165367,0.193938,0.099467,0.182396,0.153385,0.235895,0.129023,0.337867,0.139488,0.114137,0.175735,0.144822,0.154636,0.155125,0.209890,0.244335,0.162604,0.295150,0.199749,0.409505,0.184968,0.135191,0.114626,0.212374,0.168753,0.186812,0.117405,0.146661,0.194704,0.174204,0.121298,0.234697,0.092382,0.285083,0.093387,0.204270,0.150579,0.136286,0.114120,0.285890
46,man,0,0.131847,0.081860,0.474166,0.214108,0.191011,0.210673,0.148041,0.131277,0.280755,0.254007,0.277615,0.707461,0.234953,0.267638,0.188608,0.121603,0.235253,0.294927,0.168635,0.201760,0.195248,0.174142,0.206533,0.330487,0.085005,0.307599,0.158407,0.236957,0.186946,0.221653,0.102196,0.139915,0.308733,0.336524,0.044042,0.686021,0.102070,0.363261,0.166902,0.175192,0.318444,0.137715,0.130477,0.134874,0.200780,0.213786,1.000000,0.328859,0.187380,0.259452,0.121477,0.109633,0.319784,0.144232,0.085984,0.256935,0.237738,0.168382,0.254102,0.381686,0.240190,0.230737,0.049678,0.146395,0.074098,0.216639,0.104306,0.186977,0.257777,0.104667,0.213017,0.225797,0.064343,0.108582,0.108406,0.265035,0.267537,0.088130,0.087776,0.163550,0.185460,0.190197,0.066482,0.136468,0.290018,0.155116,0.141350,0.263485,0.136561,0.187214,0.115359,0.211530,0.079675,0.136575,0.226472,0.186057,0.271544,0.105769,0.545254,0.139627
47,maple tree,0,0.189104,0.100175,0.213750,0.173112,0.163449,0.131612,0.124311,0.159951,0.278290,0.110780,0.236997,0.335886,0.263981,0.284071,0.180190,0.124482,0.127380,0.383101,0.154932,0.211842,0.190878,0.103144,0.135360,0.415105,0.096995,0.227459,0.106623,0.192776,0.154815,0.157463,0.085800,0.202947,0.175800,0.578406,0.074841,0.328378,0.089266,0.589045,0.162605,0.103722,0.277067,0.120149,0.108730,0.089321,0.156336,0.178059,0.328859,1.000000,0.182010,0.312242,0.120487,0.183256,0.876343,0.165759,0.067597,0.192856,0.403043,0.155756,0.300976,0.748466,0.333586,0.175447,0.034980,0.144894,0.060569,0.183464,0.115243,0.123760,0.409816,0.095590,0.214129,0.221453,0.090158,0.021677,0.114410,0.239124,0.332548,0.109835,0.115800,0.143438,0.191489,0.272906,0.093724,0.157788,0.157539,0.159198,0.070832,0.143946,0.032201,0.246079,0.169896,0.182371,0.122380,0.087066,0.154383,0.143491,0.611102,0.112536,0.167061,0.136858
48,motorcycle,0,0.141052,0.125257,0.212140,0.086913,0.116385,0.124812,0.176587,0.195039,0.436219,0.194689,0.220953,0.219706,0.141270,0.318337,0.163008,0.143461,0.195155,0.167379,0.108092,0.117869,0.215332,0.070157,0.215398,0.155129,0.139202,0.214693,0.247211,0.107848,0.131961,0.184769,0.043207,0.094550,0.102694,0.180203,0.081763,0.208267,0.109583,0.239621,0.119646,0.118223,0.225955,0.344596,0.106656,0.108375,0.136286,0.245924,0.187380,0.182010,1.000000,0.129942,0.108038,0.097246,0.152207,0.129146,0.101670,0.166498,0.183628,0.153096,0.327551,0.209278,0.160527,0.165309,0.077801,0.102506,0.026597,0.167919,0.076168,0.094414,0.190457,0.105240,0.121304,0.126794,0.063157,0.031372,0.092565,0.205953,0.136440,0.074597,0.087730,0.122798,0.074033,0.200894,0.125722,0.086513,0.137314,0.246870,0.160341,0.144899,0.083112,0.309252,0.214820,0.115124,0.116435,0.104309,0.105024,0.160933,0.109360,0.113306,0.067611,0.093720
49,mountain,0,0.092071,0.108718,0.157202,0.222662,0.210417,0.099890,0.122549,0.112285,0.144624,0.092075,0.162157,0.220394,0.253580,0.205629,0.186507,0.135254,0.100779,0.306982,0.138527,0.176863,0.056045,0.083738,0.120021,0.577645,0.039292,0.135401,0.132831,0.208851,0.091382,0.151952,0.157049,0.132076,0.197611,0.425325,0.099649,0.223326,0.067106,0.334147,0.127221,0.077527,0.198070,0.098206,0.106706,0.087987,0.134734,0.157856,0.259452,0.312242,0.129942,1.000000,0.101992,0.188173,0.337056,0.086244,0.054879,0.258094,0.298195,0.097994,0.125023,0.496503,0.466949,0.158085,0.060875,0.148481,0.047369,0.130637,0.090068,0.207806,0.307816,0.132468,0.136355,0.388341,0.197520,0.096497,0.143146,0.210206,0.247036,0.129590,0.129395,0.141329,0.159244,0.158561,0.102476,0.047714,0.100965,0.161801,0.054969,0.111661,0.064233,0.260009,0.173682,0.171412,0.076593,0.129495,0.092631,0.348997,0.326255,0.128489,0.140031,0.173675
50,mouse,0,0.167150,0.172172,0.144556,0.258622,0.491527,0.061677,0.212267,0.307371,0.125017,0.085495,0.199606,0.154772,0.108509,0.079469,0.213882,0.138346,0.129077,0.165711,0.230016,0.133109,0.092144,0.226863,0.099609,0.127572,0.278362,0.116755,0.248486,0.296011,0.085798,0.309539,0.135647,0.141571,0.278446,0.183377,0.194868,0.145795,0.751203,0.125112,0.349242,0.106470,0.087637,0.040372,0.305860,0.193275,0.363639,0.256717,0.121477,0.120487,0.108038,0.101992,1.000000,0.253601,0.101471,0.144549,0.110197,0.374734,0.088350,0.211424,0.058654,0.142418,0.089446,0.165096,0.103702,0.469362,0.671062,0.391163,0.342019,0.248119,0.062923,0.101899,0.137049,0.121888,0.195399,0.110348,0.746571,0.245900,0.099096,0.303371,0.188967,0.242427,0.351899,0.097953,0.099195,0.129821,0.089544,0.092638,0.125935,0.054349,0.207018,0.065465,0.077127,0.214671,0.127785,0.236992,0.085487,0.192853,0.114531,0.204567,0.081030,0.265934
51,mushroom,0,0.173295,0.168655,0.092955,0.189199,0.231627,0.095600,0.203151,0.211613,0.098464,0.079925,0.210271,0.134407,0.097870,0.102113,0.240630,0.111889,0.111714,0.142647,0.197412,0.155023,0.089744,0.158052,0.124795,0.125907,0.149508,0.062139,0.264298,0.171356,0.157838,0.164125,0.095248,0.124409,0.206930,0.279399,0.157663,0.119222,0.188523,0.164299,0.149054,0.098130,0.197431,0.082689,0.149704,0.156206,0.241686,0.211953,0.109633,0.183256,0.097246,0.188173,0.253601,1.000000,0.167947,0.168714,0.174396,0.227862,0.164094,0.212073,0.100953,0.218004,0.117278,0.148678,0.101304,0.276657,0.193340,0.187746,0.155022,0.190497,0.112598,0.077429,0.227249,0.119359,0.162815,0.072154,0.305879,0.206371,0.088660,0.340896,0.189823,0.207564,0.161862,0.128489,0.111681,0.110492,0.133677,0.076858,0.071944,0.055998,0.099939,0.077779,0.089602,0.205362,0.142007,0.213286,0.038826,0.117083,0.162103,0.141786,0.056413,0.213485
